,size,Group,Verse text
Sk 11:16,1,Nový zákon,"Vzpomněl jsem si na výrok Páně, jak řekl: »Jan křtil vodou, vy však budete pokřtěni Duchem svatým.«"
J 14:18,1,Evangelia,"Neopustímť vás sirotků, přijduť k vám."
Mt 26:22,1,Evangelia,"Velmi se zarmoutili a počali mu říkati jeden po druhém: „Jsem to snad já, Pane?“"
Z 26:1,1,Starý zákon,"Žalm Davidův, prve než byl pomazán. Hospodin je světlo mé a spása má, koho bych se měl báti? Hospodin jest ochránce mého života, koho bych se lekal?"
Moravský hospodář,5,Periodikum: Moravský hospodář,Moravský hospodář
Polední list,5,Periodikum: Polední list,Polední list
Moravský večerník,5,Periodikum: Moravský večerník,Moravský večerník
Věstník katolického duchovenstva,5,Periodikum: Věstník katolického duchovenstva,Věstník katolického duchovenstva
Přítomnost,5,Periodikum: Přítomnost,Přítomnost
Venkov,5,Periodikum: Venkov,Venkov
Studentský časopis,5,Periodikum: Studentský časopis,Studentský časopis
Československý zemědělec,5,Periodikum: Československý zemědělec,Československý zemědělec
Český učitel,5,Periodikum: Český učitel,Český učitel
Čech,5,Periodikum: Čech,Čech
Posel záhrobní,5,Periodikum: Posel záhrobní,Posel záhrobní
