,size,Group,Verse text
Eph 3:20,1,Nový zákon,"Tomu pak, jenž může učiniti všecko, mnohem více, nežli prosíme neb rozumíme, podle síly, která v nás působí,"
Gen 1:21,1,Starý zákon,"I stvořil Bůh velryby veliké, a všelikou duši živou velryby veliké, a všelikou duši živou a hejbající se, kterouž vydaly vody v tvářnostech jejich, a všeliké ptactvo podlé pokolení jeho. A viděl Bůh že by bylo dobré."
Jas 2:3,1,Nový zákon,"a vy si všimnete toho, který nosí nádherný šat, a řeknete: „Sedni si pohodlně sem“, ale chuďasovi řeknete: „Ty můžeš stát“ nebo: „Sedni si tam u mé podnože“, "
Dan 5:2,1,Starý zákon,"Jsa jíž napilý rozkázal, aby přinesli zlaté a stříbrné nádoby, jež byl odnesl Nabuchodonosor, otec jeho, z bývalého chrámu jerusalemského, aby pili z nich král a velmoži jeho, ženy i ženiny jeho."
1Thess 5:19,1,Nový zákon,Ducha neuhašůjte.
Ps 134:3,1,Starý zákon,"Chvalte Pána, neb dobrý je Hospodin, zpívejte jeho jménu, jeť sladké."
Acts 25:9,1,Nový zákon,"Ale Festus, chtěje se Židům zalíbiti, odpověděv, řekl Pavlovi: Chceš-li jíti do Jeruzaléma, a tam o to souzen býti přede mnou?"
Ps 17:1,1,Starý zákon,"Modlitba Davidova. Vyslyš, Hospodine, spravedlnost, a pozoruj volání mého; nakloň uší k modlitbě mé, kteráž jest beze vší rtů ošemetnosti."
Matt 27:21,1,Evangelia,"Odpověděv pak vládař řekl jim: Kterého chcete ze dvou, aby vám byl propuštěn? Ale oni řekli: Barabáše."
Ezek 16:44,1,Starý zákon,"Hle, každý kdo mluvívá přísloví, užije o tobě tohoto: „Jaká matka, taková dcera!"""
Bar 4:1,1,Deuterokanonické knihy,"Ta jest kniha přikázání Božích, a zákon, jenž jest na věčné časy; všichni, kteří se jí drží, přijdou k životu, kteří pak ji opustili, k smrti."
2Chr 34:21,1,Starý zákon,"„Jděte a mluvte s Hospodinem za mne a za zbylý lid israelský a judský o [všech] výrocích knihy této, která nalezena byla; neboť veliký hněv Hospodinův vylil se na nás, že nedbali otcové naši slov Hospodinových, aby činili vše, co psáno je v knize této."""
Gen 18:2,1,Starý zákon,"Když totiž pozvedl očí, uviděl tři muže státi nedaleko sebe; uzřev je, běžel jim vstříc od vchodu svého stanu, a pokloniv se až k zemi,"
Ezek 17:3,1,Starý zákon,"a díš: Toto praví Pán Bůh: Orel veliký velikých křídel, dlouhého vedení oudův, plný peří, a rozličnosti, přišel na Liban, a vzal stržeň cedrový."
Gen 26:14,1,Starý zákon,"Měl také vládařství ovcí, i skotů, a čeledi velmi mnoho. Proto závidíce mu Palestýnští,"
Rom 14:7,1,Nový zákon,"Žádný zajisté z nás není sám sobě živ, a žádný sobě sám neumírá."
Rom 14:8,1,Nový zákon,"Nebo buď že jsme živi, Pánu živi jsme; buď že mřeme, Pánu mřeme. A tak buď že jsme živi, buď že umíráme, Páně jsme."
2Chr 23:8,1,Starý zákon,"Tedy učinili Levítové a všecken Juda všecko, cožkoli přikázal Joiada kněz, a vzali jeden každý muže své, kteříž přicházeli v sobotu, a kteříž odcházeli v sobotu; nebo byl nepropustil Joiada kněz žádné střídy."
Ps 105:47,1,Starý zákon,"Vysvoboď nás, Hospodine, náš Bože, rač nás shromážditi z pohanů, bychom chválili svaté tvoje jméno, a honosili se oslavou tvou!"
1Sam 2:28,1,Starý zákon,"A vyvolil jsem ho sobě ze všech pokolení Izraelských za kněze, aby obětoval na oltáři mém, a aby kadil vonnými věcmi a nosil efod přede mnou; dal jsem také domu otce tvého všecky ohnivé oběti synů Izraelských."
Ezek 27:34,1,Starý zákon,"Nyní potříno si od moře, v hlubinách vod zboží tvá, a všecko množství tvé, kteréž bylo u prostřed tebe, padla."
Lev 23:3,1,Starý zákon,"Šest dní budete pracovati; den sedmý slouti bude svatým, protože je to sobotní odpočinek. Žádné práce nebudete v něm konati, je (to) Hospodinova sobota ve všech příbytcích vašich."
Jer 19:9,1,Starý zákon,"A krmiti je budu masem synů jejich a masem dcer jejich; budou navzájem své maso jísti v obležení a v úzkosti, kterou je sevrou nepřátelé jejich, ti, kteří jim ukládají o život."
Exod 8:10,1,Starý zákon,"Kterýžto odpověděl: Zítra. A Mojžíš řekl: Podlé slova tvého nechť jest, abys věděl, že žádného takového není, jako Hospodin Bůh náš."
Gen 13:2,1,Starý zákon,"(Byl pak Abram bohatý velmi na dobytek, na stříbro i na zlato.)"
Sir 49:9,1,Deuterokanonické knihy,"Nebo zle nakládali s tim, který od života matky posvěcen jest za proroka, aby vyvrátil, a vyplenil, a vyhubil, a zase vzdělal, a obnovil."
Gal 5:20,1,Nový zákon,"Modloslužba, čarování, nepřátelství, svárové, nenávisti, hněvové, dráždění, různice, sekty,"
Mark 11:15,1,Evangelia,"Přijdou do Jeruzaléma. Vešel do svatyně a začal vyháněti ty, kteří prodávali a kupovali v svatyni, zpřevracel stoly směnárníků a stolice prodavačů holubic"
Prov 16:32,1,Starý zákon,"Lepší jest zpozdilý k hněvu než silný rek, a kdož panuje nad myslí svou nežli ten, kterýž dobyl města."
Job 23:9,1,Starý zákon,"By i čím zaměstknán byl na levo, předce ho nespatřím; zastře-li se na pravo, ovšem ho neuzřím."
1Tim 6:14,1,Nový zákon,"abys zachovával přikázaní, bez poškvrny, bez ouhony, až do příští Pána našeho Ježíše Krista:"
Jas 1:2,1,Nový zákon,"Za největší radost mějte, bratří moji, kdyžkoli v rozličná pokušení upadáte,"
1Chr 7:28,1,Starý zákon,"Majetek jejich a sídla byla: Betel s příslušnými osadami, k východu Noran a k západu Gazer s příslušnými osadami, dále Sichem s příslušnými osadami, až do Azy s příslušnými osadami;"
Lev 23:17,1,Starý zákon,"Z příbytků svých přinesete chleby sem i tam obracení, dva bochníky ze dvou desetin mouky bělné budou; kvašené je upečete, prvotiny jsou Hospodinu."
Prov 7:22,1,Starý zákon,"Šel za ní hned, jako vůl k zabití chodívá, a jako blázen v pouta, jimiž by trestán byl."
2Macc 3:15,1,Deuterokanonické knihy,"Kněží v kněžském rouše před oltář hodivše sebou vzývali s nebe toho, který o těch úschovách zákon vydal, aby těm, kteří ty věci byli si uschovali, v celosti je zachoval."
Luke 11:4,1,Evangelia,"a odpusť nám naše hříchy, vždyť i my odpouštíme každému, kdo se proviňuje proti nám; a neuvoď nás v pokušení.«“"
Deut 26:10,1,Starý zákon,"Protož nyní, hle, přinesl jsem prvotiny úrod země, kterouž jsi mi dal, ó Hospodine. I necháš toho před Hospodinem Bohem svým, a pokloníš se před ním."
Ps 8:4,1,Starý zákon,"Když spatřuji nebesa tvá, dílo prstů tvých, měsíc a hvězdy, kteréž jsi tak upevnil, říkám:"
Heb 11:30,1,Nový zákon,"Věrou zdi Jericha padly, když je obcházeli za sedm dní."
Heb 10:30,1,Nový zákon,"Neboť známe toho, jenž řekl: „Má jest pomsta a já odplatím,“ a opět: „Souditi bude Pán lid svůj.“"
Ezek 21:7,1,Starý zákon,"Až pak ti řeknou: „Proč ty vzdycháš?"" řekneš: „Proto, že přichází zpráva, při které chřadne každé srdce, sklesne každá ruka. zemdlí každý duch, a každé koleno rozplývat se bude takořka vodou. Ejhle, přichází a splní se, praví Pán Bůh."
Matt 21:7,1,Evangelia,"přivedli oslici a oslátko, vložili na ně pláště, a on se na ně posadil."
2Chr 7:6,1,Starý zákon,"Kněží stáli na svých místech; taktéž i levité s Hospodinovými nástroji hudebními, kterých dal nadělati král David, aby chválili Hospodina, že na věky (trvá) milosrdenství jeho, a zpívali sami písně Davidovy; kněží troubili také na trouby naproti nim, an veškeren Israel stál."
Luke 9:3,1,Evangelia,"a řekl jim: „Nic si neberte na cestu, ani hůl, ani mošnu, ani chléb, ani peníze, ani dvě košile. "
Exod 10:12,1,Starý zákon,"Tu pravil Hospodin Mojžíšovi: Vztáhni ruku nad Egypt po kobylkách, aby naň přišly a strávily všecky rostliny, které zůstaly po krupobití."
Mark 3:13,1,Evangelia,"I vstoupil na horu, a povolal k sobě těch, kterýchž se jemu vidělo; i přišli k němu."
2Chr 33:16,1,Starý zákon,"Opraviv pak oltář Hospodinův přinášel na něm oběti, také pokojné a děkovné, a přikázal Judovi, aby sloužil Hospodinu, Bohu Israelovu."
Eccl 11:1,1,Starý zákon,"Pouštěj chléb svůj po vodě, nebo po mnohých dnech najdeš jej."
Matt 5:32,1,Evangelia,"Ale já vám pravím, že každý, kdo se rozvede se ženou - kromě důvodu smilství -, nutí ji k cizoložství, a kdo se ožení s rozvedenou, cizoloží."
Luke 12:36,1,Evangelia,"a vy podobni buďte lidem očekávajícím Pána svého, když by se vrátil z svadby: aby jakž by přišel a potloukl, hned otevřeli jemu."
Luke 9:19,1,Evangelia,"A oni odpověděli: „Janem Křtitelem“, a jiní: „Eliášem“, jiní pak, že jeden z proroků vstal z mrtvých."
Heb 7:1,1,Nový zákon,"Nebo ten Melchisedech byl král Sálem, kněz Boha nejvyššího, kterýž vyšel v cestu Abrahamovi, navracujícímu se od pobití králů, a dal jemu požehnání."
Gen 37:34,1,Starý zákon,"I roztrhl Jákob roucha svá, a vloživ žíni na bedra svá, zámutek nesl po synu svém za mnoho dní."
Luke 23:5,1,Evangelia,"Oni pak více se silili, řkouce: Bouříť lid, uče po všem Judstvu, počav od Galilee až sem."
Ps 129:4,1,Starý zákon,"Ale Hospodin jsa spravedlivý, zpřetínal prostranky bezbožných."
Acts 11:16,1,Nový zákon,"Vzpomněl jsem si na výrok Páně, jak řekl: »Jan křtil vodou, vy však budete pokřtěni Duchem svatým.«"
Sir 18:19,1,Deuterokanonické knihy,"Před soudem připrav spravedlnost sobě, a prvé nežli by mluvil nauč se."
1Tim 3:11,1,Nový zákon,"Podobně ženy (mají býti) stydlivé, neutrhavé, střízlivé, ve všeh věcech věrné."
2Chr 23:2,1,Starý zákon,"Ti obešli Judsko, shromáždili levity ze všech měst judských, jakož i hlavy rodů israelských, a přišli do Jerusalema."
Mark 15:35,1,Evangelia,"A někteří z okolo stojících, slyševše to, pravili: Hle, Eliáše volá."
Hos 10:5,1,Starý zákon,"O tele v Bet-avenu bojí se obyvatelé samařští, ano, kvílí nad ním jeho lid, chvějí se o ně kněží jeho, pro jeho bohatství, že se od něho odstěhovalo."
Ps 109:16,1,Starý zákon,"Proto že nepamatoval, aby činil milosrdenství, ale protivenství činil člověku chudému a nuznému a sevřenému bolestí srdce, aby jej zamordoval."
1Tim 3:1,1,Nový zákon,"Jest osvědčené rčení: »Kdo usiluje o dozorčí úřad, touží po dobrém díle«. "
1Chr 27:33,1,Starý zákon,"Achitofel (byl) také radou královským; a Chusaj, Arašan, (byl) důvěrníkem královým."
Ezek 41:9,1,Starý zákon,"Širokost zdi, kteráž byla při pavlačích zevnitř, pěti loket byla, i plac pavlačí, kteréž byly při domu."
Mark 2:12,1,Evangelia,"A on vstal hned a vzav lože odešel přede všemi, takže všichni se divili a chválili Boha řkouce: „Nikdy jsme nic takového neviděli.“"
Deut 6:4,1,Starý zákon,"Slyš, Israeli, Hospodin, Bůh náš, jest jediný Hospodin."
Isa 11:2,1,Starý zákon,"a spočine na něm duch. Hospodinův: duch moudrosti a rozumu, duch rady, a síly, duch umění a pobožnosti,"
Luke 9:5,1,Evangelia,"A kde vás nepřijmou, z toho města vycházejíce, setřeste i prach s nohou svých na svědectví proti nim.“"
Num 6:11,1,Starý zákon,"Kněz podá jedno v obět za hřích a druhé v celopal, bude se za něho modliti, neboť se provinil mrtvolou, zasvětí jeho hlavu toho dne,"
2Kgs 23:24,1,Starý zákon,"Ano i věšťce a hadače, obrazy i ukydané bohy, a všecky ty ohavnosti, což jich bylo viděti v zemi Judské a v Jeruzalémě, vyplénil Joziáš, aby naplnil slova zákona zapsaná v knize, kterouž nalezl Helkiáš kněz v domě Hospodinově."
Ps 128:2,1,Starý zákon,"„Často mne sužovali od mého mládí, ale nemohli mne zmoci""."
Luke 6:20,1,Evangelia,"Zvedl oči na své učedníky a mluvil: „Blaženi jste vy, chudí, neboť vaše je království Boží."
Ezek 17:13,1,Starý zákon,"Vzal také z semene královského, a učiniv s ním smlouvu, přísahou jej zavázal, a silné země té pobral,"
Ezek 27:29,1,Starý zákon,"I vystoupí z lodí svých všickni ti, kteříž táhnou veslem, plavci i všickni správcové lodí mořských na zemi stanou,"
Ps 12:5,1,Starý zákon,"Kteříž říkají: Jazykem svým přemůžeme, mámeť ústa svá s sebou, kdo jest pánem naším?"
Deut 21:22,1,Starý zákon,"Dopustí-li se člověk zločinu, na který je trest smrti, bude-li odsouzen na smrt a pověšen na dřevo:"
Matt 25:9,1,Evangelia,"Ale rozumné odpověděly: »Nestačilo by ani pro nás, ani pro vás. Jděte raději ke kupcům a kupte si!« "
2Cor 4:2,1,Nový zákon,"ale odmítáme skryté hanebnosti, nechodíce v chytrosti, ani nefalšujíce slova Božího, ale v zjevení pravdy schvalujíce sami sebe u všelikého svědomí lidského před Bohem."
Gen 27:23,1,Starý zákon,"A nepoznal ho; nebo byly ruce jeho, jako ruce Ezau bratra jeho, chlupaté. I požehnal mu."
Gen 27:11,1,Starý zákon,"I řekl Jákob Rebece matce své: Víš, že Ezau bratr můj jest člověk chlupatý, a já jsem člověk hladký."
Ps 31:16,1,Starý zákon,"V rukou tvých jsou časové moji, vytrhni mne z ruky nepřátel mých a těch, kteříž mne stihají."
John 14:18,1,Evangelia,"Neopustímť vás sirotků, přijduť k vám."
Hab 2:5,1,Starý zákon,"Ovšem pak více opilec, nešlechetnost a pýchu provodě, neostojí v příbytku; kterýž rozšiřuje jako peklo duši svou, jest jako smrt, kteráž se nemůže nasytiti, byť pak shromáždil k sobě všecky národy, a shrnul k sobě všecky lidi."
Rom 14:12,1,Nový zákon,Protož jedenkaždý z nás za sebe počet vydávati bude Bohu.
Ps 119:84,1,Starý zákon,"Mnoho-liž bude dní služebníka tvého? Skoro-liž soud vykonáš nad těmi, kteříž mi protivenství činí?"
1Sam 17:18,1,Starý zákon,"těchto deset syrců doneseš tisícníkovi. Navštívíš bratry své, dobře-li se mají, a zvíš, ke kterým jsou přiřazeni."" – "
Josh 6:14,1,Starý zákon,"I obešli město druhého dne opět, a navrátili se do stanů. Tak činili po šest dní."
Luke 2:43,1,Evangelia,"a ztrávili tam ty dny, při návratu zůstal hoch Ježíš v Jeruzalémě. Rodiče to nezpozorovali."
Ps 88:16,1,Starý zákon,"Blaze národu, který ví, co je to plesat, který ve světle tváře tvé chodí, Pane."
Gen 22:17,1,Starý zákon,"Požehnám tobě, a rozmnožím símě tve jako hvězdy, a jako písek, kterýž jest na břehu mořském: vládnouti bude símě tvé branami nepřátel svých."
Gen 22:18,1,Starý zákon,"a Požehnáni budou v semenu tvém všickni národové země, že si uposlechl hlasu mého."
Esth 1:1,1,Starý zákon,"Stalo se pak za času krále Asvera, (to jest ten Asverus, jenž kraloval od Indie až k Mouřenínské zemi nad sto dvadcíti a sedmi krajinami),"
Esth 1:6,1,Starý zákon,"Též čalouny bílé, zelené a z postavce modrého, zavěšené na provázcích kmentových a šarlatových u kroužků stříbrných, na sloupích mramorových, lůžka zlatá a stříbrná na podlaze porfyretové a mramorové, pariové a socharetové."
Matt 26:22,1,Evangelia,"Velmi se zarmoutili a počali mu říkati jeden po druhém: „Jsem to snad já, Pane?“"
2Chr 10:6,1,Starý zákon,"radil se se staršími, kteří sloužívali Šalomounovi, otci jeho, když ještě živ byl, řka: „Kterak mi radíte, bych odpověděl lidu?"""
Ps 26:1,1,Starý zákon,"Žalm Davidův, prve než byl pomazán. Hospodin je světlo mé a spása má, koho bych se měl báti? Hospodin jest ochránce mého života, koho bych se lekal?"
Job 6:25,1,Starý zákon,"Proč ste utrhali řečem pravdy, poněvadž z vás není žádný, kdo by mohl trestati mne?"
Sir 10:17,1,Deuterokanonické knihy,"Trůny pyšných vládců zvrací Bůh, a posazuje ponížené místo nich."
1Chr 28:9,1,Starý zákon,"Ty pak, Šalomoune, synu můj, znej Boha otce svého, a služ jemu veškerým srdcem a myslí ochotnou; nebo Hospodin zpytuje všecka srdce a zná všecky myšlenky mysli. Budeš-li ho hledati, nalezneš jej; pakli ho opustíš, zavrhne tě na věky."
Acts 1:25,1,Nový zákon,"aby zaujal místo této apoštolské služby, z níž Jidáš vypadl, aby odešel na své místo.“"
Sir 42:4,1,Deuterokanonické knihy,"za přesnost váhy a závaží, za zisk, ať jest ho mnoho nebo málo,"
Ezek 33:28,1,Starý zákon,"I obrátím zemi tu v hroznou poušť a přestane vyvýšenost moci její, a zpustnou hory Izraelské, tak že nebude žádného, kdo by šel přes ně."
Dan 8:14,1,Starý zákon,"Odpověděl mu tedy: „Až do večera a jitra, dvou tisíc tří set dnů; a očištěna bude svatyně."""
1Sam 18:5,1,Starý zákon,"Vycházel pak David, k čemuž ho koli posílal Saul, opatrně sobě počínaje. I ustanovil ho Saul nad vojáky, a líbil se všemu lidu, též i služebníkům Saulovým."
Judg 7:25,1,Starý zákon,"Zajavše dva muže madianské, Oreba a Zeba, zabili Oreba na skále Oreb, Zeba pak v lisu Zeb. A pronásledovali Madiana, nesouce hlavu Orebovu a Zebovu ke Gedeonovi za řeku Jordán."
Mark 10:12,1,Evangelia,"a kdyby ona se rozvedla se svým manželem a vdala za jiného, dopouští se cizoložství.“"
2Chr 20:14,1,Starý zákon,"Jachaziel pak syn Zachariáše syna Benaiášova, syna Jehielova, syna Mataniášova, Levíta z synů Azafových, nadšen jsa duchem Hospodinovým, u prostřed toho shromáždění,"
Sir 51:7,1,Deuterokanonické knihy,"hlubokých útrob pekel, jazyka zprzněného, řečí lživých před bezbožným králem, ano, jazyka nespravedlivého."
Mark 1:10,1,Evangelia,"A hned vystoupě z vody, uzřel Nebesa otevřená, a Ducha jako holubici, stupujícího, a zůstávajícího na něm."
Acts 20:35,1,Nový zákon,"Ve všem ukázal jsem vám, že takto se lopotíce máme se ujímati slabých a pamatovati na slova Pána Ježíše, neboť on řekl: ,Blaženěji jest dáti nežli bráti‘.“"
Jer 19:12,1,Starý zákon,"Tak naložím s tímto místem, dí Hospodin, a s obyvatelstvem jeho; učiním z města tohoto takořka Tofet."
Ps 11:8,1,Starý zákon,"Ty, Pane, budeš zachovávati nás, chrániti nás před tímto plemenem věčně."
Ezek 18:5,1,Starý zákon,"A muž bude-li spravedlivý, a učinili soud a spravedlnost,"
Ps 7:9,1,Starý zákon,"Hospodin souditi bude lidi. Sudiž mne, Hospodine, podlé spravedlnosti mé, a podlé nevinnosti mé, kteráž při mně jest."
2Macc 4:43,1,Deuterokanonické knihy,Pro ty věci bylo zavedeno vyšetřování proti Menelaovi.
1Chr 5:26,1,Starý zákon,"I pohnul Bůh Israelův ducha Fula, krále assyrského, – ducha Telgatfalnasara, krále assyrského – a ten převedl Rubena, Gada a polovici Manassova kmene a zavedl je do Lahely, do Habora, do Ary a k řece Gozanu, (kde jsou) až do dneška. ."
1Kgs 9:11,1,Starý zákon,"K čemuž byl Chíram král Tyrský daroval Šalomounovi hojně dříví cedrového a jedlového, i zlata vedlé vší vůle jeho, že dal také král Šalomoun Chíramovi dvadceti měst v zemi Galilejské."
Josh 9:11,1,Starý zákon,"I řekli nám starší a všichni obyvatelé země naší: Naberte si potravin na velmi dalekou cestu, jděte jim vstříc a rcete: „Jsme vašimi služebníky, učiňte smlouvu s námi."""
Isa 32:2,1,Starý zákon,"Nebo bude muž ten jako skrýše před větrem, a schrana před přívalem, jako potokové vod na místě suchém, jako stín skály veliké v zemi vyprahlé."
Ps 137:4,1,Starý zákon,Kterakž bychom měli zpívati píseň Hospodinovu v zemi cizozemců?
Phil 3:4,1,Nový zákon,"ačkoliv i já bych mohl spoléhati na tělo. Myslí-li si někdo jiný, že může spoléhati na tělo, já tím víc: "
Ps 103:6,1,Starý zákon,"Činí, což spravedlivého jest, Hospodin, a soudy všechněm utištěným."
2Sam 15:34,1,Starý zákon,"vrátíš-li se však do města a řekneš-li Absalomovi: „Jsem služebníkem tvým, králi; jako jsem byl služebníkem otce tvého, tak budu služebníkem tvým,"" zmaříš radu Achitofelovu."
2Tim 3:6,1,Nový zákon,"Někteří z nich se vluzují do domácností a ovládají ženštiny, které jsou zatíženy hříchy, hnány rozmanitými touhami, "
1Thess 5:3,1,Nový zákon,"Když (totiž) budou říkati: „Jest pokoj a bezpečnost,“ tu náhle přijde na ně záhuba jako porodní bolesti na ženu těhotnou, a neuniknou."
Mark 14:3,1,Evangelia,"A když byl v Betanyi v domu Šimona malomocného, a seděl za stolem, přišla žena mající nádobu alabastrovou masti drahé, z pravého nardového koření: a rozbivši alabastrovou nádobu, vylila na hlavu jeho."
1Chr 22:11,1,Starý zákon,"Protož, synu můj, Hospodin bude s tebou, a šťastněť se povede, a vystavíš dům Hospodina Boha svého, jakož mluvil o tobě."
Deut 28:49,1,Starý zákon,"Přivede Hospodin na tebe národ z daleka, od nejdalších končin země, jako letí orlice, národ, jehož jazyku nerozumíš,"
1John 3:4,1,Nový zákon,"Každý, kdo se dopouští hříchu, činí něco nezákonného; hřích jest nezákonnost. "
Deut 28:10,1,Starý zákon,"I uzří všickni národové země, že jméno Hospodinovo vzýváno jest nad tebou, a budou se báti tebe."
2Tim 3:14,1,Nový zákon,"Ale ty trvej v tom, čemu ses naučil a co ti bylo ověřeno; vždyť víš, od koho ses tomu naučil. "
John 19:22,1,Evangelia,"Ale Pilát odpověděl: „Co jsem napsal, to jsem napsal.“"
Hos 6:1,1,Starý zákon,"V úzkosti své ráno hledati mne budou: Poďte, a navraťme se k Hospodinu; nebo on uchvátil a zhojí nás, ubil a uvíže rány naše."
Eccl 7:5,1,Starý zákon,"Lépe jest slyšeti žehrání moudrého, nežli aby někdo poslouchal písně bláznů."
Luke 2:6,1,Evangelia,"Stalo se pak, když tam byli, naplnily se dnové, aby porodila."
Heb 4:15,1,Nový zákon,"Vždyť nemáme velekněze, jenž by nemohl míti soucit s našimi slabostmi, nýbrž takového, který byl podobně (jako my) zkušen ve všem kromě hříchu."
1John 2:15,1,Nový zákon,"Nemilújte světa, ani těch věcí, které na světě jsou. Miluje-liť kdo svět, není lásky Otcovy v něm:"
Rom 7:24,1,Nový zákon,"Nešťastný já člověk, kdo mne vysvobodí z těla smrti této?"
Rev 2:7,1,Nový zákon,"Kdo má ucho, slyš, co duch praví Církvím. Tomu kdož svítězí, dám jísti z dřeva života, kteréž jest v ráji Boha mého."
2Tim 2:5,1,Nový zákon,"Vždyť ani ten, jenž zápasí o závod, nebývá ověnčen, leč zápasí náležitě."
Gen 39:9,1,Starý zákon,"aniž co jest, což by nebylo v mé moci, neb neodevzdal mně, kromě tebe, jenž manželka jeho jsi: kterak tedy mohu to zlé učiniti, a hřešiti proti Bohu svému?"
Matt 7:29,1,Evangelia,"neboť učil je jako moc maje, a ne jako zákoníci jejich a fariseové."
Matt 13:52,1,Evangelia,"I dí jim: „Proto každý učitel zákona vyučený v království nebeském podoben jest hospodáři, který vynáší ze své zásoby věci nové i staré.“"
Matt 9:36,1,Evangelia,"Uzřev pak zástupy, pojal lítost nad nimi, že byli zmořeni a povrženi jako ovce nemající pastýře."
Deut 18:19,1,Starý zákon,"I budeť, že kdo by koli neposlouchal slov mých, kteráž mluviti bude ve jménu mém, já vyhledávati budu na něm."
Luke 24:36,1,Evangelia,"Když pak to mluvili, postavil se Ježíš v prostřed nich a dí jim: Pokoj vám: Já-ť jsem, nebojte se."
Matt 14:27,1,Evangelia,"A i hned Ježíš promluvil k nim, řka: Doufejte: já-ť jsem, nebojte se."
1Cor 11:31,1,Nový zákon,"Ješto kdybychom se sami rozsuzovali, nebyli bychom souzeni."
2Tim 1:12,1,Nový zákon,"Pro tu příčinu jsem také v tomto utrpení, ale nestydím se za to; vždyť vím, komu jsem uvěřil, a jsem přesvědčen, že jest mocen zachovat až do onoho dne toto své svěřenství. "
1Cor 3:23,1,Nový zákon,"Vy pak jste Kristovi, a Kristus Boží."
Heb 4:16,1,Nový zákon,"Přistupmež  tedy s doufáním k trůnu milosti: abychom milosrdenství došli, a milost nalezli ku pomoci příhodné."
Ps 116:15,1,Starý zákon,Drahá jest před očima Hospodinovýma smrt svatých jeho.
Ps 145:15,1,Starý zákon,"Oči všechněch v tebe doufají, a ty dáváš jim pokrm jejich v čas příhodný."
Matt 16:17,1,Evangelia,"A odpovídaje Ježíš, řekl mu: Blahoslavený jsi Šimone, synu Jonášův; nebo tělo a krev nezjevilo tobě, ale Otec můj, kterýž jest v nebesích."
1Tim 1:5,1,Nový zákon,Cílem kázání jest láska z čistého srdce a dobrého svědomí a víry nelíčené.
Isa 8:3,1,Starý zákon,"Když pak jsem přistoupil ku prorokyni, počala a porodila syna. Tu řekl mi Hospodin: „Dej mu jméno: Rychlekořisti – Spěšnělov."""
Ps 1:1,1,Starý zákon,"Blahoslavený ten muž, kterýž nechodí po radě bezbožných, a na cestě hříšníků nestojí, a na stolici posměvačů nesedá."
Matt 1:23,1,Evangelia,"„Hle, panna počne a porodí syna, a nazvou jeho jméno Emanuel,“ což přeloženo znamená »Bůh s námi«."
Acts 5:3,1,Nový zákon,"Ale Petr řekl jemu: „Ananiáši, proč pokoušel ďábel srdce tvé, abys selhal Duchu svatému a lstivě nechal za sebou z peněz utržených za pole?"
Wis 9:16,1,Deuterokanonické knihy,"Sotva se dovtipujeme toho, co na zemi jest, a co jest před očima, s námahou nalézáme; to pak, co na nebi jest, kdož vystihl?"
Rom 11:34,1,Nový zákon,Neboť kdo poznal mysl Páně? Aneb kdo byl jeho rádcem? 
2Macc 12:46,1,Deuterokanonické knihy,"Proto svatá a spasitelná jest myšlenka za mrtvé se modliti, aby hříchů zproštěni byli."
Luke 4:9,1,Evangelia,"A vedl jej do Jeruzaléma, a postavil ho na vrchu Chrámu: a řekl jemu: Jsi-li Syn Boží, spusť se odtud dolů:"
Matt 4:6,1,Evangelia,"a řekl jemu: „Jsi-li Syn Boží, spusť se dolů, neboť psáno jest: „Andělům svým přikázal o tobě, a na ruce uchopí tebe, abys snad neurazil o kámen nohy své.“"
1Pet 4:7,1,Nový zákon,"Všech pak věcí konec se přiblížil. Protož buďte opatrní, a bděte na modlitbách."
Matt 24:13,1,Evangelia,"ale kdož setrvá až do konce, ten spasen bude."
Jer 13:20,1,Starý zákon,"Pozdvihněte očí svých, a vizte ty, kteříž táhnou od půlnoci. Kdež jest to stádo, kteréžť dáno bylo, stádce ozdoby tvé?"
Eph 4:14,1,Nový zákon,"abychom již nebyli nedospělci kolísanými a zmítanými každým větrem učení skrze podvod lidský a lstivost (směřující) ku provedení bludu,"
Phil 2:7,1,Nový zákon,"Ale samého sebe zmařil, způsob služebníka přijav, podobný lidem učiněn."
Gen 14:21,1,Starý zákon,"Tu pravil král sodomský Abramovi: Dej mi služebný lid, ostatek si vezmi."
Gen 15:1,1,Starý zákon,"Po těchto událostech mluvil Hospodin ve vidění k Abramovi řka: Neboj se, Abrame, já jsem ochráncem tvým a odměna tvoje (bude) velmi veliká."
Gen 15:4,1,Starý zákon,"Tu mu ihned pravil Hospodin: Nebude on tvým dědicem, nýbrž toho budeš míti dědicem, který vzejde z tvého lůna."
Luke 13:3,1,Evangelia,"Ne, pravím vám, ale, nebudete-li se káti, všichni stejně zahynete."
Matt 21:33,1,Evangelia,"Poslyšte jiné podobenství: Byl hospodář, jenž vysázel vinici, ohradil ji plotem, vykopal v ní lis a vystavěl hlídkovou věž; pak ji pronajal vinařům a odcestoval."
Jer 2:20,1,Starý zákon,"Dávno (již) zlámala jsi jho mé, roztrhla jsi svazky mé a řeklas: „Nebudu sloužiti."" Neboť na každém pahorku vyvýšeném a pod každým stromem ratolestným tys kladla se, nevěstko!"
Jer 7:8,1,Starý zákon,"Aj, vy skládáte naději svou v řečech klamných, ze kterých nemáte užitku."
