,verse,initial results,filtered stop-subverses,filtered multiple attributions,"""sure"" citations"
4555,Fp 3:5,1,1,1,0
4556,1S 20:1,1,0,0,0
4557,Sk 4:34,2,2,1,1
4558,Sk 4:35,2,2,1,1
4559,Sk 2:45,2,0,0,0
4560,1S 12:13,2,0,0,0
4561,Jr 13:20,4,2,2,0
4562,Lv 16:13,1,0,0,0
4563,R 3:4,2,0,0,0
4564,Ez 26:20,2,2,2,0
4565,Mk 6:31,4,0,0,0
4566,Mi 7:8,1,1,1,0
4567,Sir 35:19,1,0,0,0
4568,Da 2:29,1,1,1,0
4569,Ko 3:21,1,1,1,0
4570,Za 13:7,2,2,0,0
4571,Gn 34:6,1,1,1,0
4572,Gn 24:50,1,0,0,0
4573,Mt 25:29,1,1,1,0
4574,Ez 11:13,1,1,1,0
4575,Neh 4:19,2,0,0,0
4576,Z 89:23,1,1,1,0
4577,Neh 5:2,1,1,1,0
4578,Mou 11:26,2,0,0,0
4579,Mt 22:12,1,1,1,1
4580,Mal 1:8,3,3,2,0
4581,L 6:46,1,1,1,0
4582,Pis 5:12,1,1,1,1
4583,L 8:39,1,1,1,0
4584,Dt 10:3,11,0,0,0
4585,R 14:23,1,1,1,0
4586,Da 2:10,1,1,1,0
4587,Dt 30:17,2,0,0,0
4588,Ez 8:7,1,0,0,0
4589,Dt 5:24,1,0,0,0
4590,1Te 5:21,1,1,1,0
4591,Z 135:16,1,1,1,0
4592,Da 10:12,2,0,0,0
4593,L 12:20,4,4,4,0
4594,L 21:25,2,1,0,0
4595,L 2:9,3,3,2,0
4596,Mk 4:41,1,1,0,0
4597,Mk 4:40,1,1,0,0
4598,1Ma 10:8,1,1,1,0
4599,Nu 8:4,1,0,0,0
4600,Sk 20:18,2,0,0,0
4601,Neh 3:26,2,0,0,0
4602,2Kr 8:9,1,0,0,0
4603,Fp 3:15,3,0,0,0
4604,Nu 13:18,1,0,0,0
4605,Lv 11:31,1,1,1,0
4606,Mk 6:56,1,1,1,0
4607,Jb 19:10,1,0,0,0
4608,Joz 3:13,1,1,1,0
4609,Sk 12:18,1,1,1,0
4610,Z 58:17,1,0,0,0
4611,Tob 5:12,1,1,1,0
4612,Sir 8:20,1,1,1,0
4613,Mk 11:5,1,0,0,0
4614,J 20:9,1,1,1,0
4615,2Kr 6:33,3,0,0,0
4616,Rt 3:8,1,1,1,0
4617,J 12:8,1,1,1,0
4618,Mt 26:11,1,1,1,0
4619,1Kr 17:19,1,0,0,0
4620,Jr 42:3,2,0,0,0
4621,1Kr 3:17,1,0,0,0
4622,Sk 25:27,2,0,0,0
4623,R 7:12,2,0,0,0
4624,2Pa 18:18,1,0,0,0
4625,Jb 39:11,3,0,0,0
4626,Pr 25:17,1,0,0,0
4627,Jb 35:6,1,0,0,0
4628,1Ma 6:11,1,0,0,0
4629,Sir 45:28,3,0,0,0
4630,Joz 9:12,1,0,0,0
4631,Sir 27:30,1,0,0,0
4632,2K 6:15,1,1,1,0
4633,Gn 3:12,5,0,0,0
4634,Mk 13:11,1,0,0,0
4635,R 11:31,2,2,2,0
4636,Sir 34:20,1,0,0,0
4637,2Pa 29:7,1,0,0,0
4638,Da 3:12,1,0,0,0
4639,Z 18:5,1,1,1,1
4640,Neh 5:15,1,0,0,0
4641,Pr 10:7,1,1,1,0
4642,Pr 8:29,1,1,1,0
4643,Neh 9:14,1,1,1,0
4644,Dt 25:13,1,1,0,0
4645,Dt 25:14,1,1,1,1
4646,Dt 25:15,1,1,0,0
4647,Gn 5:23,1,1,1,0
4648,2K 4:13,2,0,0,0
4649,Kaz 11:4,2,0,0,0
4650,Za 14:11,1,1,1,0
4651,1K 7:19,1,1,1,0
4652,1Pa 18:12,1,0,0,0
4653,Sk 25:7,1,0,0,0
4654,2Ma 7:37,1,1,1,0
4655,2Kr 10:21,2,2,2,0
4656,1K 4:12,1,0,0,0
4657,Ex 31:15,4,4,0,0
4658,Ex 35:2,4,4,0,0
4659,Lv 23:3,6,4,2,0
4660,Z 85:8,1,1,1,0
4661,2Kr 19:18,2,0,0,0
4662,Iz 37:19,2,2,2,0
4663,Gn 14:6,6,0,0,0
4664,Ez 1:5,1,0,0,0
4665,1Ma 15:28,8,0,0,0
4666,1S 22:7,2,0,0,0
4667,Za 9:8,1,0,0,0
4668,Dt 12:15,2,0,0,0
4669,Jk 2:12,9,0,0,0
4670,Neh 3:15,2,0,0,0
4671,Ezd 8:27,1,0,0,0
4672,Mt 27:53,1,1,1,0
4673,J 19:29,1,1,1,0
4674,Iz 28:2,1,0,0,0
4675,Gn 39:22,1,0,0,0
4676,Mt 13:31,2,2,0,0
4677,Sd 11:21,4,0,0,0
4678,Ez 28:17,2,0,0,0
4679,R 2:8,2,0,0,0
4680,Mk 13:35,1,1,1,0
4681,2Kr 7:8,1,0,0,0
4682,Rt 4:17,1,1,1,0
4683,Gn 30:35,1,0,0,0
4684,Z 138:8,4,4,4,0
4685,L 8:40,1,1,1,0
4686,Dt 28:45,1,1,1,0
4687,L 1:52,1,1,1,1
4688,1Pa 12:37,1,0,0,0
4689,Zd 11:27,1,0,0,0
4690,Mt 20:34,4,4,4,0
4691,Iz 55:1,1,1,1,0
4692,2Pa 2:17,5,0,0,0
4693,Jr 51:29,1,0,0,0
4694,Mk 11:11,4,0,0,0
4695,Iz 2:7,3,0,0,0
4696,Mt 14:15,2,0,0,0
4697,Da 14:41,1,1,1,0
4698,Abk 2:1,1,0,0,0
4699,Bar 6:46,3,0,0,0
4700,Mt 27:8,1,1,1,0
4701,Ez 28:26,2,1,0,0
4702,Ez 23:7,1,1,1,0
4703,Zj 9:20,1,0,0,0
4704,1S 4:16,3,0,0,0
4705,L 9:2,1,1,1,0
4706,Da 9:15,4,0,0,0
4707,Jud 15:10,1,0,0,0
4708,J 21:22,3,0,0,0
4709,J 21:23,3,0,0,0
4710,L 11:10,3,3,3,0
4711,Rt 4:14,1,0,0,0
4712,Z 4:1,1,0,0,0
4713,Z 54:1,1,0,0,0
4714,Z 75:1,1,0,0,0
4715,L 2:4,1,1,1,0
4716,L 2:5,1,1,1,1
4717,L 1:57,1,1,0,0
4718,L 2:6,2,2,1,1
4719,Sk 25:17,1,0,0,0
4720,Sk 4:32,3,2,2,0
4721,Sd 19:29,1,0,0,0
4722,L 23:1,1,1,1,0
4723,Iz 59:14,1,1,1,0
4724,1J 3:23,1,0,0,0
4725,L 12:14,1,0,0,0
4726,R 16:9,1,1,1,0
4727,2Pa 35:27,1,1,1,0
4728,Sd 13:11,1,0,0,0
4729,1S 3:4,2,2,2,0
4730,1S 3:16,2,0,0,0
4731,Ex 3:4,2,2,0,0
4732,Gn 22:1,2,2,0,0
4733,Gn 22:11,2,2,0,0
4734,Gn 27:1,2,2,0,0
4735,Sk 2:47,1,1,1,0
4736,Pl 5:16,4,4,3,0
4737,2Pa 12:14,2,0,0,0
4738,Gn 43:2,1,1,1,0
4739,Jr 31:28,1,1,1,0
4740,1Ma 16:23,8,0,0,0
4741,2P 1:4,1,0,0,0
4742,Gn 19:24,1,1,1,1
4743,Gn 19:28,1,1,1,1
4744,2S 11:11,1,1,1,0
4745,Tob 7:7,1,1,1,0
4746,Dt 5:15,1,1,0,0
4747,Dt 24:22,1,1,1,0
4748,Mi 2:4,1,1,1,0
4749,2Ma 10:12,1,0,0,0
4750,Sf 3:6,3,0,0,0
4751,J 7:45,2,2,2,0
4752,Pr 2:2,1,1,1,0
4753,Pr 2:10,1,1,1,0
4754,Pr 2:11,1,1,1,0
4755,Ez 42:15,2,0,0,0
4756,Dt 16:6,1,1,1,0
4757,2K 11:12,4,1,1,0
4758,1K 11:3,3,1,1,0
4759,Jb 12:9,2,2,2,2
4760,Iz 41:20,2,2,0,0
4761,Jb 12:10,1,1,1,1
4762,L 4:22,1,0,0,0
4763,1S 30:21,1,1,1,0
4764,Ez 21:16,3,0,0,0
4765,Sd 2:12,3,2,0,0
4766,Jr 22:2,1,0,0,0
4767,Jr 7:2,1,0,0,0
4768,Mt 8:26,1,0,0,0
4769,Jr 19:11,1,0,0,0
4770,2S 17:28,1,0,0,0
4771,1Ma 7:3,1,0,0,0
4772,Gn 27:42,1,0,0,0
4773,2J 1:5,1,0,0,0
4774,2Te 3:8,1,0,0,0
4775,L 8:21,1,0,0,0
4776,Z 36:13,1,1,1,0
4777,1Ma 9:11,1,1,1,0
4778,Oz 9:10,1,1,1,0
4779,2S 24:13,1,1,1,0
4780,1S 2:36,1,1,1,0
4781,2S 9:10,1,1,0,0
4782,Sd 6:4,1,1,1,0
4783,Mk 6:34,3,0,0,0
4784,Mt 14:14,3,0,0,0
4785,Jon 2:10,1,0,0,0
4786,L 21:21,1,0,0,0
4787,J 11:57,1,0,0,0
4788,Z 15:3,1,0,0,0
4789,Nu 8:11,1,1,1,0
4790,Mk 6:24,1,1,1,0
4791,2S 16:16,2,2,2,0
4792,Mk 5:14,1,1,1,0
4793,2K 2:4,2,2,2,0
4794,Kaz 9:10,1,1,1,0
4795,Jb 10:19,1,0,0,0
4796,Sk 27:2,1,0,0,0
4797,Jud 5:23,2,0,0,0
4798,Lv 26:27,3,0,0,0
4799,Pr 12:28,1,1,1,0
4800,1Te 5:8,4,0,0,0
4801,Ezd 8:26,1,1,1,0
4802,Mk 9:40,1,1,1,0
4803,Est 15:4,1,0,0,0
4804,Joz 8:29,1,0,0,0
4805,Z 21:8,3,0,0,0
4806,Ez 16:16,1,0,0,0
4807,Dt 22:27,1,0,0,0
4808,Rt 2:4,2,2,1,0
4809,Da 8:23,1,1,1,0
4810,Z 104:26,3,0,0,0
4811,Jb 42:12,1,1,1,0
4812,Mk 8:28,3,3,1,0
4813,L 4:3,1,1,1,0
4814,Mt 11:14,2,0,0,0
4815,Pl 5:15,1,1,1,1
4816,Ko 4:8,1,1,1,0
4817,J 12:16,1,0,0,0
4818,Iz 7:15,1,0,0,0
4819,Neh 12:25,1,1,1,0
4820,Mt 27:35,2,2,1,0
4821,Jb 18:14,2,0,0,0
4822,Ex 9:17,1,0,0,0
4823,2S 1:7,1,1,1,0
4824,Da 8:22,1,1,1,0
4825,1K 10:1,1,0,0,0
4826,1S 18:6,1,1,0,0
4827,Neh 1:11,1,1,1,0
4828,J 19:18,2,2,2,0
4829,Bar 2:12,1,0,0,0
4830,Gn 37:5,1,0,0,0
4831,Sir 22:33,1,1,1,1
4832,Sir 4:33,3,3,1,0
4833,Jud 6:10,3,0,0,0
4834,Sir 3:6,2,0,0,0
4835,Est 4:16,1,0,0,0
4836,Iz 23:18,1,1,1,0
4837,Da 9:17,2,0,0,0
4838,Za 8:3,2,2,2,0
4839,Pr 6:6,1,1,1,0
4840,2S 15:18,1,1,1,0
4841,Sf 2:3,3,0,0,0
4842,Iz 1:17,3,0,0,0
4843,Ex 21:25,1,0,0,0
4844,Ez 31:16,1,1,1,0
4845,Mi 4:6,1,0,0,0
4846,Sk 24:27,2,0,0,0
4847,Mk 6:20,2,0,0,0
4848,Lv 10:13,1,1,1,0
4849,Dt 26:9,1,1,1,0
4850,Jb 35:3,3,0,0,0
4851,Joz 5:13,2,2,1,0
4852,Pr 2:9,1,1,1,0
4853,Nu 19:14,1,0,0,0
4854,1Ma 13:22,1,1,1,0
4855,1Tm 3:4,1,1,0,0
4856,1Tm 3:1,2,2,1,0
4857,1Tm 3:3,1,1,0,0
4858,1Tm 3:2,1,1,1,1
4859,1Tm 3:5,1,1,1,1
4860,Z 93:1,1,1,1,0
4861,Joz 23:3,1,0,0,0
4862,Sk 14:2,2,0,0,0
4863,Za 5:6,1,1,1,0
4864,Sir 39:28,4,0,0,0
4865,Ez 8:4,1,1,1,0
4866,1K 16:7,2,0,0,0
4867,1K 16:17,2,0,0,0
4868,Sk 19:40,1,0,0,0
4869,Gn 14:10,2,0,0,0
4870,Sk 7:2,3,0,0,0
4871,Gn 22:9,1,0,0,0
4872,Jr 18:16,1,1,1,0
4873,Iz 56:6,1,1,1,0
4874,Mt 6:27,1,1,1,0
4875,Jr 6:13,1,0,0,0
4876,Ex 34:6,1,1,1,0
4877,Sk 21:8,2,0,0,0
4878,Z 4:6,2,0,0,0
4879,Iz 60:20,1,1,1,1
4880,Sk 9:26,1,0,0,0
4881,1S 21:5,1,1,1,0
4882,Gn 12:12,2,0,0,0
4883,Jud 5:4,1,0,0,0
4884,Dt 1:21,1,1,0,0
4885,Dt 14:25,1,1,0,0
4886,Dt 26:2,1,1,0,0
4887,Joz 1:11,1,1,0,0
4888,Joz 1:15,1,1,0,0
4889,Gn 43:21,1,0,0,0
4890,Sd 15:10,3,0,0,0
4891,Iz 53:4,2,1,0,0
4892,1Ma 9:49,1,1,1,0
4893,2Kr 23:20,1,1,0,0
4894,1K 7:30,1,0,0,0
4895,1J 3:4,2,1,1,0
4896,Mi 3:5,1,1,1,0
4897,Dt 11:12,2,0,0,0
4898,Gn 47:11,3,0,0,0
4899,Pr 23:32,1,1,1,1
4900,Pr 23:31,1,1,0,0
4901,Mal 2:2,2,1,0,0
4902,1Ma 6:14,1,0,0,0
4903,2S 9:13,1,0,0,0
4904,Joz 8:12,1,0,0,0
4905,Na 2:5,2,0,0,0
4906,Pr 14:22,2,0,0,0
4907,2S 3:35,1,0,0,0
4908,Sk 11:13,2,0,0,0
4909,Zd 11:38,1,0,0,0
4910,Sd 21:11,1,0,0,0
4911,Mk 7:11,1,1,1,0
4912,Mk 4:10,1,0,0,0
4913,Lv 14:2,1,1,1,0
4914,Kaz 10:5,1,0,0,0
4915,Jk 2:10,2,0,0,0
4916,Z 113:3,3,3,3,0
4917,2Pa 1:4,3,0,0,0
4918,Iz 7:8,3,0,0,0
4919,2K 12:8,1,1,1,0
4920,Mt 26:55,1,1,0,0
4921,Mk 14:48,1,1,0,0
4922,Mk 14:49,1,1,1,0
4923,Mt 26:58,1,1,1,0
4924,Mt 26:56,1,1,1,0
4925,Mk 15:24,1,1,0,0
4926,Mt 27:36,1,1,1,1
4927,Mt 27:33,1,1,1,0
4928,Mt 27:34,1,1,0,0
4929,Mt 27:39,1,1,1,1
4930,Mt 27:37,1,1,0,0
4931,J 19:2,1,1,0,0
4932,Mk 15:29,1,1,0,0
4933,Mt 27:44,1,1,1,1
4934,Mt 27:43,1,1,0,0
4935,Mk 11:27,1,1,0,0
4936,2S 13:3,1,0,0,0
4937,L 3:23,1,0,0,0
4938,Lv 11:10,1,0,0,0
4939,Z 44:8,1,0,0,0
4940,Sir 20:32,1,1,1,0
4941,Dt 30:16,1,0,0,0
4942,Jb 6:25,2,1,1,0
4943,Da 4:29,2,2,2,0
4944,Sd 14:2,1,0,0,0
4945,Z 78:35,2,0,0,0
4946,Z 137:2,1,1,1,1
4947,Sd 7:12,2,2,1,0
4948,2P 2:12,1,0,0,0
4949,1S 26:5,2,0,0,0
4950,2Ma 8:17,1,0,0,0
4951,Gn 15:12,5,0,0,0
4952,Ezd 10:44,3,0,0,0
4953,1Tm 5:25,1,0,0,0
4954,Joz 9:25,1,0,0,0
4955,Jr 42:6,3,3,1,0
4956,Jb 25:5,1,1,1,0
4957,Z 12:6,1,0,0,0
4958,Mou 19:4,3,3,3,0
4959,Nu 20:5,1,1,1,0
4960,Za 4:6,5,5,4,0
4961,Mk 6:25,2,2,2,0
4962,Est 16:9,1,0,0,0
4963,1K 10:27,1,0,0,0
4964,Pl 1:1,1,1,1,1
4965,L 15:29,1,1,1,0
4966,1S 15:28,3,0,0,0
4967,L 20:1,4,0,0,0
4968,Mt 4:19,1,1,1,0
4969,1P 5:2,2,2,2,0
4970,Jr 30:12,1,0,0,0
4971,Zj 9:17,1,0,0,0
4972,Z 103:1,2,2,0,0
4973,Z 103:2,2,2,2,0
4974,Z 103:22,2,2,0,0
4975,Z 104:35,2,2,0,0
4976,Iz 8:20,1,0,0,0
4977,Gn 6:6,1,1,1,0
4978,Z 39:7,1,1,1,1
4979,Kaz 3:19,1,1,1,1
4980,J 6:72,1,0,0,0
4981,Sk 7:31,1,1,1,0
4982,Sk 24:12,1,1,1,0
4983,Ex 14:13,1,0,0,0
4984,2Te 2:5,1,0,0,0
4985,Z 102:25,1,1,1,0
4986,Mt 27:3,2,0,0,0
4987,Mou 8:5,1,0,0,0
4988,Jk 2:9,1,1,1,0
4989,Ez 20:8,2,0,0,0
4990,1S 25:35,1,1,1,0
4991,Ezd 5:7,1,0,0,0
4992,Z 25:5,1,1,1,0
4993,1Ma 6:55,1,1,1,0
4994,J 17:23,2,1,1,0
4995,Dt 28:32,2,2,2,0
4996,Z 49:3,1,0,0,0
4997,Iz 57:20,1,0,0,0
4998,Joz 24:22,1,0,0,0
4999,Pr 6:10,1,1,0,0
5000,Pr 24:33,1,1,0,0
5001,Pr 6:11,1,1,1,1
5002,Pr 24:34,1,1,1,1
5003,Lv 16:29,1,0,0,0
5004,Lv 17:8,1,1,1,0
5005,Sir 10:19,1,1,1,0
5006,1Kr 2:15,1,1,1,0
5007,Jud 9:3,1,0,0,0
5008,Z 36:16,1,0,0,0
5009,Pr 17:17,1,1,1,0
5010,Dt 25:7,2,0,0,0
5011,2K 4:5,1,1,1,0
5012,1K 1:9,4,0,0,0
5013,Ez 3:7,1,0,0,0
5014,Nu 4:9,1,1,1,0
5015,Jb 9:25,1,1,1,0
5016,Mk 5:39,1,1,0,0
5017,Mt 27:52,1,1,1,0
5018,Sk 14:12,1,0,0,0
5019,2S 19:18,2,0,0,0
5020,1K 9:13,1,1,1,0
5021,Zd 11:7,2,1,1,0
5022,1S 11:11,1,0,0,0
5023,Jr 9:22,1,0,0,0
5024,Da 13:36,1,0,0,0
5025,Zuz 1:36,1,0,0,0
5026,Neh 9:12,1,0,0,0
5027,1Kr 1:6,3,0,0,0
5028,Da 4:32,3,0,0,0
5029,Iz 24:10,1,0,0,0
5030,Gn 11:3,1,1,1,0
5031,Iz 2:4,1,1,1,0
5032,Mi 4:3,1,1,1,0
5033,Za 4:11,1,0,0,0
5034,3J 1:2,1,1,1,1
5035,Ex 35:22,1,0,0,0
5036,Ezd 9:1,2,0,0,0
5037,1Ma 6:7,3,0,0,0
5038,Dt 27:3,1,1,0,0
5039,Ex 3:8,1,1,0,0
5040,Ex 3:17,1,1,0,0
5041,Ex 33:3,1,1,0,0
5042,1Pa 8:37,2,0,0,0
5043,Z 39:5,2,1,1,1
5044,L 13:12,1,0,0,0
5045,Zd 11:37,4,0,0,0
5046,2S 13:20,1,0,0,0
5047,2Kr 22:12,1,0,0,0
5048,Ex 38:24,1,0,0,0
5049,J 5:31,1,1,1,0
5050,J 8:13,1,1,0,0
5051,1Kr 4:8,1,0,0,0
5052,Nu 2:17,2,0,0,0
5053,Gn 24:15,3,0,0,0
5054,Zd 7:28,2,0,0,0
5055,Mk 14:23,1,1,1,0
5056,Mt 26:27,2,2,0,0
5057,Mk 14:22,2,2,0,0
5058,Mt 15:36,1,1,0,0
5059,Jr 34:21,2,0,0,0
5060,Mk 4:18,1,0,0,0
5061,Neh 9:26,2,0,0,0
5062,2K 6:6,1,1,1,0
5063,Ez 24:12,1,0,0,0
5064,Da 2:43,1,0,0,0
5065,Da 12:3,4,4,4,0
5066,Kaz 8:8,1,1,1,0
5067,Jb 5:26,2,2,2,1
5068,1Pa 17:9,1,0,0,0
5069,Joz 20:6,1,1,1,0
5070,Gn 7:11,2,0,0,0
5071,Z 103:4,1,1,1,0
5072,Neh 5:13,1,1,0,0
5073,Dt 27:16,1,1,1,0
5074,Dt 27:17,1,1,1,0
5075,Dt 27:18,1,1,0,0
5076,Dt 27:20,1,1,0,0
5077,Dt 27:22,1,1,0,0
5078,Dt 27:24,1,1,1,0
5079,Sf 3:18,1,0,0,0
5080,Ez 38:16,1,1,1,0
5081,Sir 19:28,1,0,0,0
5082,Jl 2:27,1,0,0,0
5083,2S 14:11,1,1,0,0
5084,Z 35:10,1,0,0,0
5085,Da 5:13,1,0,0,0
5086,Bar 1:15,1,1,1,0
5087,Dt 31:16,1,0,0,0
5088,Gn 1:24,1,1,1,1
5089,Dt 28:52,1,1,1,0
5090,Dt 32:37,1,0,0,0
5091,Kaz 12:7,1,1,1,0
5092,Gn 3:3,2,2,2,0
5093,L 19:38,1,1,0,0
5094,Mk 14:18,4,4,0,0
5095,Mt 26:21,4,4,4,0
5096,Mt 27:31,2,1,1,0
5097,Mt 26:39,3,3,2,0
5098,Mt 27:23,1,1,1,0
5099,Z 22:2,3,3,1,0
5100,Iz 37:30,1,0,0,0
5101,Jr 29:5,1,1,1,0
5102,Jr 29:28,1,0,0,0
5103,Iz 60:12,1,0,0,0
5104,Dt 1:8,1,1,0,0
5105,Dt 34:4,1,0,0,0
5106,Z 91:1,1,1,1,0
5107,Iz 49:26,2,0,0,0
5108,Mt 5:11,1,1,0,0
5109,L 6:23,1,1,0,0
5110,Mk 1:30,1,0,0,0
5111,Z 120:8,1,0,0,0
5112,Ex 28:1,1,0,0,0
5113,Est 8:11,2,2,2,0
5114,2Kr 10:15,1,0,0,0
5115,Pr 12:24,1,1,1,0
5116,Mt 26:1,1,0,0,0
5117,J 18:34,1,1,1,0
5118,Ez 40:4,2,2,2,0
5119,2Kr 4:18,1,0,0,0
5120,1K 1:24,1,0,0,0
5121,Pl 3:37,1,0,0,0
5122,Jr 14:16,3,0,0,0
5123,Iz 51:19,1,1,1,0
5124,Dt 1:14,1,1,1,0
5125,1Kr 10:1,2,2,2,0
5126,Jr 1:17,1,0,0,0
5127,Gn 31:31,1,0,0,0
5128,Z 90:10,2,2,2,2
5129,Zd 8:11,2,1,0,0
5130,2S 20:9,1,0,0,0
5131,Zj 8:7,1,1,1,0
5132,Gn 42:22,1,1,1,0
5133,Z 40:14,1,1,1,0
5134,Ez 7:11,2,2,1,0
5135,Ex 11:8,1,0,0,0
5136,Gn 1:11,2,1,1,0
5137,Jb 11:15,1,1,1,1
5138,Jb 11:18,1,1,1,0
5139,Jb 11:16,1,1,0,0
5140,2Pa 19:5,1,0,0,0
5141,1Kr 5:6,1,0,0,0
5142,Ez 12:12,1,1,1,0
5143,1S 8:18,1,1,1,0
5144,L 22:70,1,1,1,0
5145,2Ma 8:15,1,0,0,0
5146,2Kr 24:14,1,0,0,0
5147,1Kr 20:12,1,0,0,0
5148,Ez 17:17,1,0,0,0
5149,Da 3:31,1,0,0,0
5150,1Kr 13:14,2,0,0,0
5151,1S 8:5,1,0,0,0
5152,Jud 1:6,2,0,0,0
5153,Rt 2:2,1,0,0,0
5154,2S 19:22,1,1,1,0
5155,1S 22:8,1,0,0,0
5156,1S 22:13,1,1,1,0
5157,J 18:18,1,0,0,0
5158,Rt 4:1,2,0,0,0
5159,Jud 8:34,1,0,0,0
5160,Mt 9:25,1,1,1,0
5161,Jud 13:17,3,1,1,0
5162,2J 1:1,2,0,0,0
5163,Joz 13:25,1,1,1,0
5164,Gn 47:15,1,0,0,0
5165,1Kr 2:2,1,1,1,1
5166,Joz 23:14,1,1,0,0
5167,Sd 7:4,1,0,0,0
5168,Ga 2:9,1,0,0,0
5169,L 10:39,1,0,0,0
5170,Jk 2:6,1,1,1,0
5171,1Kr 20:5,1,0,0,0
5172,L 21:4,1,0,0,0
5173,1S 11:6,1,0,0,0
5174,Sk 25:13,2,0,0,0
5175,Joz 9:16,2,0,0,0
5176,Z 122:9,1,1,1,0
5177,Jb 6:17,1,0,0,0
5178,L 23:26,2,0,0,0
5179,Sd 9:11,1,0,0,0
5180,1Kr 1:9,2,0,0,0
5181,L 23:14,1,0,0,0
5182,L 1:30,4,4,2,0
5183,J 1:24,1,1,1,0
5184,Pr 26:11,1,0,0,0
5185,Sk 2:23,1,1,1,0
5186,R 7:20,1,0,0,0
5187,Mk 2:6,2,2,2,0
5188,Dt 1:43,3,0,0,0
5189,Za 14:5,1,1,1,0
5190,Mt 19:8,1,0,0,0
5191,J 1:47,1,1,1,0
5192,1Ma 11:36,2,0,0,0
5193,J 4:8,1,0,0,0
5194,Est 7:8,1,0,0,0
5195,Mt 13:22,1,1,1,0
5196,Nu 4:3,1,0,0,0
5197,Gn 34:2,3,0,0,0
5198,Z 105:20,1,0,0,0
5199,Est 12:1,1,1,1,0
5200,Jud 10:9,3,0,0,0
5201,Z 40:11,1,1,1,0
5202,Mk 9:21,1,1,1,0
5203,Est 15:10,1,0,0,0
5204,2P 1:9,1,1,1,0
5205,Mou 15:8,1,1,1,0
5206,Jb 39:16,1,0,0,0
5207,Sk 11:30,2,0,0,0
5208,Sir 17:27,1,1,1,0
5209,Da 8:18,1,0,0,0
5210,Da 10:19,1,0,0,0
5211,Jb 34:30,1,0,0,0
5212,2Pa 28:10,1,0,0,0
5213,L 4:23,1,0,0,0
5214,Joz 7:21,1,0,0,0
5215,Jr 3:7,2,0,0,0
5216,Iz 22:5,1,1,1,0
5217,Nu 15:3,1,0,0,0
5218,Neh 13:24,1,1,1,1
5219,2Pa 31:14,1,0,0,0
5220,Sk 2:15,1,1,1,0
5221,Fp 4:8,2,0,0,0
5222,Sir 39:39,1,1,1,0
5223,Nu 17:8,1,0,0,0
5224,Sd 5:24,2,2,2,0
5225,Ez 21:27,2,0,0,0
5226,1S 30:2,1,0,0,0
5227,1S 30:19,1,0,0,0
5228,Gn 41:16,1,0,0,0
5229,Mk 5:42,2,1,1,0
5230,Sk 9:6,1,0,0,0
5231,Iz 56:9,1,1,1,0
5232,2K 6:9,1,1,1,0
5233,Ez 33:17,1,1,1,0
5234,Sk 10:36,1,0,0,0
5235,1Te 1:1,1,1,0,0
5236,Ko 1:2,1,1,0,0
5237,Zj 1:4,1,1,0,0
5238,Jud 13:28,1,1,1,0
5239,Jr 43:5,1,0,0,0
5240,1K 14:9,1,0,0,0
5241,Zj 5:9,1,1,1,0
5242,Pr 21:30,1,1,1,0
5243,Z 119:64,1,1,0,0
5244,L 12:58,1,1,1,0
5245,1Tm 4:3,1,1,1,0
5246,Neh 1:7,1,1,1,0
5247,Jb 1:10,1,0,0,0
5248,Za 7:14,2,0,0,0
5249,1S 18:10,1,0,0,0
5250,Jr 41:4,1,0,0,0
5251,L 9:37,1,0,0,0
5252,Ex 18:20,1,0,0,0
5253,Z 37:3,1,1,1,1
5254,Zj 5:3,1,1,1,0
5255,Iz 53:2,1,1,1,0
5256,1Pa 26:32,3,0,0,0
5257,1Tm 2:2,1,1,1,0
5258,L 9:51,1,0,0,0
5259,Ez 40:22,1,0,0,0
5260,Sk 19:25,1,1,1,0
5261,Mou 8:16,1,0,0,0
5262,2Pa 32:31,1,0,0,0
5263,Z 54:19,1,0,0,0
5264,Nu 22:8,1,0,0,0
5265,L 12:36,2,1,1,0
5266,Gn 19:3,2,2,2,0
5267,Z 39:6,3,2,2,0
5268,Fp 2:27,2,2,2,0
5269,Ezd 7:26,1,0,0,0
5270,Z 61:3,1,1,1,1
5271,Z 61:4,2,1,1,1
5272,Z 61:5,1,1,0,0
5273,1Kr 4:28,1,1,1,0
5274,Sk 9:33,1,0,0,0
5275,Sk 2:20,1,1,0,0
5276,R 10:13,1,1,0,0
5277,Sk 2:21,1,1,1,1
5278,Ag 1:5,1,1,1,0
5279,Ag 1:7,1,1,1,0
5280,Ag 2:19,1,1,0,0
5281,Zd 12:28,1,0,0,0
5282,Dt 17:14,1,1,1,0
5283,Rt 2:20,1,1,1,0
5284,Da 12:1,1,0,0,0
5285,Z 1:3,1,1,1,0
5286,Z 28:1,1,0,0,0
5287,L 5:38,1,1,1,0
5288,2K 5:9,1,1,1,0
5289,1Tm 5:20,3,3,3,0
5290,J 5:45,1,0,0,0
5291,Gn 16:7,1,0,0,0
5292,Iz 26:10,2,0,0,0
5293,Dt 31:6,2,2,0,0
5294,L 20:41,1,1,1,0
5295,Sk 16:32,1,0,0,0
5296,Mi 5:5,1,1,1,0
5297,1Kr 3:5,1,0,0,0
5298,2Pa 1:7,1,0,0,0
5299,Zj 2:10,3,3,3,0
