,Source,Target,Value
1673,Moravský večerník,Mark 15:34,2
1674,Moravský večerník,Deut 28:66,1
1677,Moravský večerník,Deut 9:9,1
1680,Moravský večerník,Luke 18:42,7
1681,Moravský večerník,Matt 6:11/Luke 11:3,3
1682,Moravský večerník,2Sam 17:9,1
1683,Moravský večerník,Rom 4:7,1
1684,Moravský večerník,Titus 1:12,1
1685,Moravský večerník,Judg 18:26,1
1686,Moravský večerník,Exod 20:13/Deut 5:17,6
1688,Moravský večerník,2Cor 2:6,2
1689,Moravský večerník,Matt 27:63,1
1690,Moravský večerník,Ps 62:11,1
1691,Moravský večerník,Matt 6:12,5
1692,Moravský večerník,Prov 26:27,11
1693,Moravský večerník,2Cor 7:10,1
1694,Moravský večerník,Luke 21:6,5
1695,Moravský večerník,Acts 10:47,3
1696,Moravský večerník,1Tim 6:11,2
1697,Moravský večerník,Matt 10:18,1
1698,Moravský večerník,Jas 5:9,2
1699,Moravský večerník,John 3:16,1
1701,Moravský večerník,John 10:16,1
1702,Moravský večerník,John 4:24,1
1703,Moravský večerník,Esth 4:1,1
1706,Moravský večerník,Matt 5:38,11
1707,Moravský večerník,Judg 16:29,1
1708,Moravský večerník,Luke 2:14,6
1709,Moravský večerník,Gen 12:4,1
1710,Moravský večerník,Jdt 13:15,2
1712,Moravský večerník,Acts 13:9,1
1713,Moravský večerník,1Chr 29:7,3
1715,Moravský večerník,Matt 19:20,1
1716,Moravský večerník,Deut 18:3,1
1717,Moravský večerník,John 1:1,2
1718,Moravský večerník,1Kgs 8:33,1
1719,Moravský večerník,1John 4:20,1
1720,Moravský večerník,Ezek 18:4,2
1721,Moravský večerník,2Chr 20:6,1
1722,Moravský večerník,2Cor 9:4,1
1725,Moravský večerník,Matt 13:30,1
1726,Moravský večerník,1Cor 1:10,1
1727,Moravský večerník,Ezek 24:19,2
1728,Moravský večerník,Exod 20:14/Deut 5:18,3
1732,Moravský večerník,Luke 14:14,1
1733,Moravský večerník,2Cor 5:10,1
1734,Moravský večerník,Mark 14:72,1
