,verse,initial results,filtered stop-subverses,filtered multiple attributions,"""sure"" citations"
2977,2Cor 11:2,13,0,0,0
2978,2Chr 1:10,7,7,7,0
2979,Ezek 39:26,4,1,1,0
2980,Luke 24:44,2,0,0,0
2981,1Sam 28:13,1,0,0,0
2982,Ezra 10:17,3,0,0,0
2983,Prov 3:13,1,1,1,0
2984,Lev 15:31,9,0,0,0
2985,Eccl 1:10,2,0,0,0
2986,Jer 40:6,1,0,0,0
2987,1Chr 12:40,50,0,0,0
2988,John 6:19,2,0,0,0
2989,Matt 21:33,2,2,1,0
2990,Mark 12:1,1,1,0,0
2991,Luke 20:9,1,1,0,0
2992,Gen 27:28,1,1,1,1
2993,Matt 12:1,1,1,1,0
2994,Luke 3:17,1,1,0,0
2995,Matt 3:12,1,1,1,1
2996,Deut 11:9,6,6,5,0
2997,Matt 3:4,1,1,1,1
2998,Rev 10:10,1,1,1,0
2999,Mark 14:3,2,2,1,0
3000,Luke 7:46,1,1,1,0
3001,Luke 12:18,2,2,2,1
3002,Matt 24:41,1,1,1,0
3003,Luke 17:35,2,2,0,0
3004,John 6:13,1,1,0,0
3005,Luke 16:21,1,1,1,0
3006,Rev 18:21,1,1,1,1
3007,Rev 14:8,1,1,1,0
3008,Gen 7:21,2,1,0,0
3009,Lev 11:41,1,1,1,0
3010,Lev 11:42,1,1,0,0
3011,Lev 11:44,2,1,0,0
3012,Hos 14:2,15,0,0,0
3013,Josh 9:13,1,0,0,0
3014,2Chr 19:11,35,0,0,0
3015,Judg 10:3,10,0,0,0
3016,1Cor 5:11,2,0,0,0
3017,Gen 1:12,25,3,1,0
3018,Num 18:31,13,0,0,0
3019,Gen 1:31,5,5,5,0
3020,Eccl 1:5,15,0,0,0
3021,Josh 6:21,2,2,2,0
3022,Ps 64:3,2,0,0,0
3023,2Macc 12:45,1,1,1,0
3024,1John 2:14,12,0,0,0
3025,Isa 57:11,1,1,1,0
3026,1John 4:17,1,1,1,0
3027,Lev 22:29,1,1,1,0
3028,Gal 2:16,3,0,0,0
3029,Mark 9:39,2,0,0,0
3030,1Kgs 19:10,1,1,0,0
3031,1Kgs 19:14,1,1,1,0
3032,Exod 18:27,3,0,0,0
3033,Acts 18:14,1,0,0,0
3034,Acts 4:16,1,1,1,0
3035,Isa 50:2,1,1,1,0
3036,Gen 18:6,1,1,1,0
3037,1Kgs 17:13,1,1,1,0
3038,Luke 6:3,2,1,0,0
3039,Matt 12:3,3,1,1,0
3040,Luke 6:4,1,1,0,0
3041,Matt 12:4,1,1,1,1
3042,1Cor 5:6,1,1,1,1
3043,Gal 5:9,1,1,1,1
3044,Matt 16:5,1,1,1,0
3045,Matt 16:6,1,1,1,0
3046,Matt 16:11,1,1,0,0
3047,Luke 12:1,3,2,1,0
3048,John 6:31,1,1,1,1
3049,Matt 15:2,1,1,1,0
3050,1Cor 10:17,1,1,1,0
3051,Matt 7:9,3,2,2,1
3052,Matt 15:26,2,1,0,0
3053,1Tim 5:23,1,1,1,0
3054,Titus 2:3,1,1,0,0
3055,Eph 5:18,2,2,1,0
3056,Luke 1:15,1,1,1,0
3057,Lev 10:9,1,1,0,0
3058,Rom 14:21,1,1,1,0
3059,Luke 15:16,1,1,1,1
3060,Ruth 2:14,1,1,1,0
3061,Matt 27:48,1,1,1,0
3062,1Sam 16:1,1,1,1,0
3063,Jas 5:14,2,2,2,1
3064,Mark 6:13,1,1,1,0
3065,Luke 16:5,1,1,0,0
3066,Matt 25:4,1,1,1,1
3067,1Chr 11:23,1,0,0,0
3068,Mark 9:3,1,1,1,1
3069,1Cor 9:7,1,1,1,0
3070,1Cor 3:2,1,0,0,0
3071,Sir 1:18,3,0,0,0
3072,Jas 5:3,3,3,0,0
3073,Josh 24:27,3,3,0,0
3074,Mark 1:44,5,0,0,0
3075,Matt 10:18,4,4,3,0
3076,Luke 9:5,5,1,1,0
3077,Col 3:11,2,1,1,0
3078,Luke 7:7,2,1,0,0
3079,1John 2:13,6,0,0,0
3080,Num 14:35,2,0,0,0
3081,1Kgs 10:7,10,0,0,0
3082,Phil 1:23,2,1,1,0
3083,Gen 20:16,10,1,1,0
3084,Sir 36:12,3,3,3,0
3085,Neh 11:20,3,0,0,0
3086,2Sam 3:22,1,0,0,0
3087,Hos 10:11,1,0,0,0
3088,Sir 33:18,2,0,0,0
3089,Joel 2:1,1,1,0,0
3090,Joel 2:2,1,1,0,0
3091,Zeph 1:15,1,1,1,0
3092,Josh 17:17,1,0,0,0
3093,Joel 2:15,1,1,0,0
3094,Joel 2:4,1,1,1,0
3095,Joel 1:5,1,1,1,0
3096,Joel 1:7,1,1,0,0
3097,Joel 1:12,1,1,1,1
3098,Joel 2:20,1,1,1,0
3099,2Cor 12:17,1,0,0,0
3100,Joel 2:25,1,1,1,1
3101,Dan 2:5,1,1,1,0
3102,Eccl 5:11,1,0,0,0
3103,Exod 37:27,9,0,0,0
3104,Jas 3:8,1,0,0,0
3105,2Kgs 5:11,16,0,0,0
3106,Josh 8:35,27,0,0,0
3107,Job 13:18,4,0,0,0
3108,Mark 3:21,4,0,0,0
3109,Exod 30:14,2,0,0,0
3110,Ezra 8:13,24,0,0,0
3111,Ps 71:1,1,1,1,1
3112,Ps 38:5,1,0,0,0
3113,2Cor 8:3,9,0,0,0
3114,John 15:7,7,7,7,0
3115,1Sam 12:14,2,0,0,0
3116,Job 34:4,1,1,1,1
3117,Num 26:2,17,0,0,0
3118,Job 9:17,3,0,0,0
3119,John 15:21,5,0,0,0
3120,Matt 10:41,9,0,0,0
3121,Eccl 3:22,1,0,0,0
3122,Sir 20:10,1,0,0,0
3123,Rev 19:21,1,1,0,0
3124,2Cor 1:4,1,1,1,0
3125,Gen 32:9,1,1,1,0
3126,Ezek 2:2,8,1,1,0
3127,2Cor 7:2,8,0,0,0
3128,John 19:41,1,0,0,0
3129,2Cor 8:14,3,0,0,0
3130,Num 4:20,2,0,0,0
3131,2Chr 19:10,5,0,0,0
3132,Dan 5:4,13,1,1,0
3133,Neh 8:12,1,0,0,0
3134,2Cor 7:4,3,0,0,0
3135,Matt 18:22,2,2,0,0
3136,Matt 18:21,2,2,1,1
3137,Matt 18:15,1,1,1,0
3138,Matt 6:15,1,1,1,1
3139,Mark 7:6,4,4,0,0
3140,Matt 15:8,4,4,2,0
3141,Wis 8:7,9,0,0,0
3142,Josh 23:8,3,0,0,0
3143,1Cor 3:6,1,1,1,1
3144,Esth 6:3,1,1,1,0
3145,Jer 22:3,4,0,0,0
3146,1Macc 11:42,16,0,0,0
3147,John 7:18,3,1,1,0
3148,Ps 2:9,6,6,6,3
3149,Ezek 30:11,5,0,0,0
3150,Ezra 5:5,12,0,0,0
3151,Luke 22:25,3,1,1,0
3152,Isa 62:9,9,0,0,0
3153,1Chr 9:43,8,0,0,0
3154,Wis 17:13,8,0,0,0
3155,Jer 4:2,12,0,0,0
3156,Esth 3:4,6,0,0,0
3157,Mark 5:12,3,0,0,0
3158,Esth 11:2,7,0,0,0
3159,Ps 34:1,1,0,0,0
3160,Num 1:17,3,0,0,0
3161,Ezra 3:5,2,0,0,0
3162,Jer 26:4,6,0,0,0
3163,Gal 6:3,1,1,1,0
3164,1Pet 2:11,1,0,0,0
3165,Matt 6:8,2,2,1,0
3166,Matt 6:7,2,2,2,0
3167,2Pet 1:13,7,0,0,0
3168,John 18:7,10,10,9,0
3169,1Cor 12:29,7,0,0,0
3170,Lam 2:18,3,0,0,0
3171,Num 19:2,4,0,0,0
3172,Num 31:21,5,1,1,0
3173,2Cor 9:1,1,0,0,0
3174,Heb 10:2,3,3,3,0
3175,Num 4:16,4,0,0,0
3176,Acts 20:10,2,0,0,0
3177,Heb 13:3,5,0,0,0
3178,Isa 28:9,1,1,1,0
3179,Rom 12:8,8,2,2,0
3180,Ps 97:7,2,2,2,0
3181,Deut 5:9,3,3,3,2
3182,Deut 4:28,2,0,0,0
3183,Eccl 12:8,3,3,3,0
3184,Eccl 4:17,13,0,0,0
3185,Isa 65:10,4,0,0,0
3186,Prov 26:6,1,1,1,0
3187,Jer 4:13,1,0,0,0
3188,Luke 14:29,4,1,0,0
3189,Prov 10:4,5,0,0,0
3190,Heb 5:14,1,1,1,0
3191,Luke 20:39,4,0,0,0
3192,John 4:17,3,0,0,0
3193,2Cor 5:8,4,4,4,0
3194,1Sam 17:13,7,0,0,0
3195,Rom 14:17,7,1,1,0
3196,Gen 14:19,4,4,1,0
3197,Jdt 13:24,3,3,3,0
3198,Dan 14:4,3,3,0,0
3199,1Cor 13:4,1,1,0,0
3200,1Cor 13:6,1,1,0,0
3201,1Cor 13:7,2,2,2,2
3202,Rom 3:9,2,0,0,0
3203,Jdt 6:1,2,0,0,0
3204,1Sam 25:9,2,2,2,0
3205,1Chr 29:7,6,6,6,0
3206,1John 4:20,5,5,4,1
3207,1John 3:10,2,2,1,0
3208,Exod 31:16,3,3,3,0
3209,1Cor 14:28,1,1,1,0
3210,Num 14:18,1,1,0,0
3211,Hag 1:1,2,0,0,0
3212,Ruth 4:11,15,0,0,0
3213,John 11:39,5,0,0,0
3214,Rom 8:5,9,0,0,0
3215,2Sam 22:38,4,0,0,0
3216,Ps 18:38,4,0,0,0
3217,Hos 4:6,1,0,0,0
3218,Judg 10:14,6,0,0,0
3219,1Cor 7:26,10,10,10,0
3220,1Macc 10:72,2,0,0,0
3221,Wis 4:10,7,0,0,0
3222,Eph 1:21,2,2,2,0
3223,1John 4:21,2,2,2,0
3224,Jas 4:12,1,1,1,0
3225,Deut 2:35,5,0,0,0
3226,Sir 43:29,1,1,1,0
3227,Mark 12:44,1,0,0,0
3228,Luke 22:22,3,1,0,0
3229,1John 2:2,2,1,1,0
3230,1Cor 9:17,5,0,0,0
3231,Deut 17:2,3,0,0,0
3232,Gen 49:22,4,4,4,0
3233,Gen 43:23,1,0,0,0
3234,Jer 28:15,2,2,2,0
3235,Matt 26:45,3,3,3,0
3236,Jer 46:21,4,0,0,0
3237,Mark 3:12,2,0,0,0
3238,Isa 28:12,4,0,0,0
3239,Acts 23:30,4,0,0,0
3240,Titus 1:15,1,1,1,0
3241,Neh 5:5,1,0,0,0
3242,Gen 43:5,1,0,0,0
3243,Acts 26:9,7,7,7,0
3244,Gen 44:26,4,0,0,0
3245,1Pet 2:23,2,0,0,0
3246,Deut 33:29,2,2,1,0
3247,Ezek 18:2,1,1,0,0
3248,Jer 31:29,1,1,1,0
3249,Jer 23:2,8,0,0,0
3250,Deut 32:33,1,0,0,0
3251,Eccl 4:3,3,0,0,0
3252,Wis 14:26,56,0,0,0
3253,Jer 32:11,1,0,0,0
3254,2Chr 8:11,6,0,0,0
3255,Isa 60:14,2,2,2,2
3256,Gen 34:14,2,0,0,0
3257,2Tim 2:22,12,0,0,0
3258,Exod 1:10,2,0,0,0
3259,Exod 3:20,1,0,0,0
3260,Jer 12:15,3,0,0,0
3261,Matt 5:6,2,2,2,0
3262,Deut 13:18,1,0,0,0
3263,Rev 3:15,1,1,1,0
3264,Rev 3:16,1,1,1,1
3265,Luke 18:17,1,1,1,1
3266,Mark 10:15,1,1,0,0
3267,Exod 7:12,3,0,0,0
3268,Matt 6:5,3,3,1,0
3269,Matt 23:5,3,0,0,0
3270,Matt 6:6,2,2,1,1
3271,Exod 19:13,1,0,0,0
3272,Jer 46:16,9,9,9,0
3273,Acts 2:8,13,1,1,0
3274,3John 1:6,1,1,1,0
3275,Deut 12:12,1,1,0,0
3276,Deut 12:18,1,1,0,0
3277,Deut 14:21,1,1,0,0
3278,Deut 14:29,1,1,0,0
3279,Deut 31:12,1,1,0,0
3280,Deut 5:13,1,1,0,0
3281,Exod 20:9,1,1,0,0
3282,Exod 20:8,2,2,2,2
3283,Deut 16:11,1,0,0,0
3284,Deut 16:14,1,0,0,0
3285,1John 2:6,1,0,0,0
3286,Mark 7:8,1,1,1,0
3287,Mark 7:7,1,1,0,0
3288,Heb 13:18,1,1,1,0
3289,John 4:51,2,0,0,0
3290,1Cor 16:19,4,0,0,0
3291,1Cor 9:24,1,1,1,1
3292,Phil 3:12,1,1,1,1
3293,Phil 3:14,1,1,0,0
3294,Phil 3:13,1,1,0,0
3295,Ps 79:3,3,2,2,0
3296,Luke 16:15,2,2,2,1
3297,John 6:12,5,0,0,0
3298,1Sam 23:3,7,0,0,0
3299,Jer 31:2,1,0,0,0
3300,Ps 96:9,5,1,1,0
3301,Jer 32:17,2,0,0,0
3302,1Macc 5:16,2,0,0,0
3303,Mark 7:4,17,0,0,0
3304,Sir 17:28,2,0,0,0
3305,Jdt 2:8,6,0,0,0
3306,Job 40:16,1,0,0,0
3307,Gen 2:19,1,0,0,0
3308,Col 2:14,3,0,0,0
3309,Acts 28:17,2,0,0,0
3310,Acts 14:20,1,0,0,0
3311,Neh 6:1,1,0,0,0
3312,1Cor 16:6,7,0,0,0
3313,Gal 1:11,3,0,0,0
3314,1Macc 4:7,5,0,0,0
3315,1Kgs 20:20,3,0,0,0
3316,Acts 16:4,7,0,0,0
3317,1Sam 3:2,3,0,0,0
3318,1Sam 14:1,3,0,0,0
3319,Deut 28:66,2,2,2,0
3320,Prov 17:22,1,1,1,1
3321,Sir 29:23,7,0,0,0
3322,Jer 49:12,1,1,1,0
3323,Acts 27:20,18,0,0,0
3324,Deut 9:9,7,6,6,0
3325,Sir 38:16,6,0,0,0
3326,1Kgs 17:11,3,0,0,0
3327,Sir 3:20,3,0,0,0
3328,Exod 22:8,2,0,0,0
3329,Lev 18:27,1,0,0,0
3330,Eccl 1:4,1,1,1,0
3331,Ezek 2:1,1,1,1,0
3332,1Cor 1:15,6,0,0,0
3333,2Chr 22:1,16,1,1,0
3334,Gen 19:8,5,2,2,0
3335,2Sam 17:9,2,2,2,0
3336,Wis 4:5,3,0,0,0
3337,2Sam 20:18,2,0,0,0
3338,Judg 2:2,18,0,0,0
3339,Titus 1:12,3,3,3,0
3340,Titus 2:8,3,0,0,0
3341,Acts 19:5,1,0,0,0
3342,Gen 37:10,1,0,0,0
3343,1Cor 10:22,13,0,0,0
3344,2Thess 2:7,2,0,0,0
3345,2Kgs 12:15,4,0,0,0
3346,Dan 9:14,1,1,1,0
3347,Isa 63:8,1,0,0,0
3348,Matt 27:63,4,3,3,0
3349,Mark 9:31,3,3,0,0
3350,Ps 62:11,3,3,3,0
3351,Gen 32:20,2,0,0,0
3352,Gal 3:20,1,0,0,0
3353,1Macc 8:10,6,0,0,0
3354,2Cor 7:10,13,13,13,0
3355,Jer 36:21,3,0,0,0
3356,Acts 28:2,8,0,0,0
3357,Judg 7:14,4,0,0,0
3358,Acts 14:8,2,0,0,0
3359,2Kgs 4:26,3,0,0,0
3360,Ezek 3:25,2,0,0,0
3361,Luke 5:14,7,0,0,0
3362,Acts 20:3,1,0,0,0
3363,Job 30:13,1,1,1,0
3364,2Macc 5:15,2,0,0,0
3365,Ps 150:6,1,1,1,0
3366,Luke 24:39,5,0,0,0
3367,Josh 2:22,1,1,1,0
3368,Wis 2:17,7,0,0,0
3369,Judg 19:20,4,0,0,0
3370,Judg 16:29,2,2,2,0
3371,Esth 10:10,4,0,0,0
3372,Acts 22:9,4,0,0,0
3373,2Chr 25:10,4,0,0,0
3374,Tob 5:3,3,0,0,0
3375,2Sam 2:23,11,0,0,0
3376,Neh 11:2,4,0,0,0
3377,Isa 59:1,2,0,0,0
3378,2Chr 34:30,16,0,0,0
3379,Jdt 13:15,22,16,16,0
3380,Prov 12:10,3,3,3,3
3381,Judg 9:28,6,0,0,0
3382,Num 30:1,1,1,1,0
3383,Neh 8:18,1,0,0,0
3384,Exod 35:31,3,0,0,0
3385,1Sam 9:4,1,0,0,0
3386,1Cor 5:3,2,0,0,0
3387,Gen 42:37,2,0,0,0
3388,1Kgs 8:33,2,2,2,0
3389,Judg 10:16,2,0,0,0
3390,Job 20:20,3,0,0,0
3391,1Macc 15:25,5,0,0,0
3392,1John 2:21,1,0,0,0
3393,2Chr 20:6,2,2,2,0
3394,2Cor 9:4,2,2,2,0
3395,Lev 25:20,5,0,0,0
3396,2Macc 7:15,2,0,0,0
3397,Judg 8:30,3,1,1,0
3398,Deut 21:22,4,1,1,0
3399,Ezek 20:32,1,1,1,0
3400,Acts 27:39,4,0,0,0
3401,Acts 15:14,3,0,0,0
3402,Heb 11:18,2,0,0,0
3403,Job 28:23,1,0,0,0
3404,2Sam 19:24,1,0,0,0
3405,1Sam 22:2,6,0,0,0
3406,Mark 6:33,6,0,0,0
3407,2Chr 18:20,4,0,0,0
3408,John 11:31,1,0,0,0
3409,1Cor 10:7,1,0,0,0
3410,1Cor 10:8,1,0,0,0
3411,Num 29:12,3,0,0,0
3412,Num 3:31,1,1,1,0
3413,Gen 11:2,4,0,0,0
3414,John 7:6,1,1,1,0
3415,Dan 3:40,2,0,0,0
3416,2Chr 25:24,1,0,0,0
3417,Luke 10:38,6,0,0,0
3418,Jas 1:23,2,0,0,0
3419,Isa 30:13,1,0,0,0
3420,Mark 14:72,5,5,4,0
3421,1Sam 19:21,1,0,0,0
3422,Rom 15:13,1,1,1,0
3423,Josh 9:1,4,0,0,0
3424,Josh 12:8,5,4,4,0
3425,Jdt 5:13,6,0,0,0
3426,Exod 8:31,1,0,0,0
3427,Acts 26:22,6,0,0,0
3428,1Macc 14:32,4,0,0,0
3429,Rom 1:9,1,1,1,0
3430,Phil 4:19,1,0,0,0
3431,Jas 5:15,3,3,2,0
3432,1Sam 10:14,3,0,0,0
3433,Acts 24:22,3,0,0,0
3434,1Chr 9:13,1,0,0,0
3435,Prov 14:23,1,0,0,0
3436,Ezra 1:9,2,0,0,0
3437,Lev 25:28,2,2,2,0
3438,Isa 16:12,3,0,0,0
3439,Job 19:7,2,2,2,0
3440,Mark 4:12,2,2,2,0
3441,Gen 33:5,1,0,0,0
3442,Sir 13:8,5,5,5,0
3443,2Sam 9:4,1,0,0,0
3444,Num 13:29,1,0,0,0
3445,Jer 1:19,1,1,1,0
3446,Acts 7:28,1,0,0,0
3447,Luke 1:50,4,0,0,0
3448,Gen 44:20,1,1,1,0
3449,Rom 13:5,1,1,1,0
3450,Ps 70:5,1,1,1,0
3451,Song 7:4,1,1,1,1
3452,Song 7:5,1,1,1,0
3453,Song 7:1,1,1,0,0
3454,Rom 16:22,1,0,0,0
3455,Eccl 5:13,4,0,0,0
3456,John 13:29,1,0,0,0
3457,Isa 46:9,4,1,1,0
3458,Ezek 39:21,5,0,0,0
3459,Judg 19:16,12,0,0,0
3460,Heb 12:3,1,0,0,0
3461,Ps 57:4,1,1,1,0
3462,2Sam 11:27,7,1,1,0
3463,1Sam 12:12,2,0,0,0
3464,Bar 5:5,1,1,1,0
3465,Deut 16:18,7,0,0,0
3466,Ps 117:14,1,0,0,0
3467,Acts 22:8,3,0,0,0
3468,Jonah 2:7,1,1,1,0
3469,Luke 22:36,6,0,0,0
3470,Acts 24:21,1,0,0,0
3471,Sir 6:14,1,1,1,0
3472,Rev 11:6,2,0,0,0
3473,2Macc 2:6,3,3,3,0
3474,Job 9:16,1,1,1,0
3475,Jdt 8:13,1,1,1,0
3476,1Sam 5:11,1,0,0,0
3477,Sir 19:22,2,2,2,0
3478,Hos 2:1,4,0,0,0
3479,2Sam 18:9,2,2,2,0
3480,1Kgs 3:21,6,0,0,0
3481,Rev 6:10,2,2,0,0
3482,Rev 7:10,2,2,0,0
3483,Dan 13:46,2,2,2,0
3484,Sus 1:46,2,2,2,0
3485,Rev 21:1,1,1,1,0
3486,1Chr 9:24,4,1,1,0
3487,1Chr 15:19,2,0,0,0
3488,Luke 11:8,3,2,2,0
3489,Exod 16:15,7,0,0,0
3490,Heb 11:10,2,0,0,0
3491,Isa 23:16,1,0,0,0
3492,Matt 11:7,5,5,5,0
3493,Luke 7:24,5,5,5,0
3494,Ps 84:10,1,0,0,0
3495,Tob 5:6,2,0,0,0
3496,Isa 7:1,10,0,0,0
3497,Josh 3:4,7,0,0,0
3498,Ezek 27:27,3,0,0,0
3499,Num 11:20,6,6,4,0
3500,Jonah 4:10,1,1,1,0
3501,1Kgs 14:6,2,0,0,0
3502,Matt 12:32,2,2,2,0
3503,Mark 15:16,1,1,1,0
3504,Judg 16:2,3,0,0,0
3505,Exod 21:22,10,0,0,0
3506,Wis 12:10,2,0,0,0
3507,2Sam 1:5,1,0,0,0
3508,2Sam 1:6,1,0,0,0
3509,Tob 5:8,2,0,0,0
3510,Luke 15:9,6,0,0,0
3511,Prov 22:2,1,1,1,1
3512,Jer 32:44,1,0,0,0
3513,Acts 1:10,1,0,0,0
3514,1Thess 3:4,20,0,0,0
3515,1Cor 10:24,7,7,7,0
3516,2Macc 6:21,10,0,0,0
3517,Acts 19:9,1,0,0,0
3518,Deut 27:25,3,0,0,0
3519,2Sam 12:15,3,0,0,0
3520,Deut 19:16,8,2,2,0
3521,Ps 65:5,1,0,0,0
3522,Deut 14:4,3,0,0,0
3523,Josh 22:25,1,0,0,0
3524,Exod 23:27,1,0,0,0
3525,Esth 5:9,2,0,0,0
3526,2Sam 19:42,1,1,1,0
3527,1Kgs 8:27,1,0,0,0
3528,1Kgs 8:43,1,0,0,0
3529,2Chr 6:18,1,0,0,0
3530,2Chr 6:33,1,0,0,0
3531,Gal 1:18,2,2,2,0
3532,Luke 20:27,1,1,1,0
3533,Mark 12:18,1,1,1,0
3534,1John 2:10,2,2,2,0
3535,Prov 26:17,3,0,0,0
3536,1Chr 14:10,2,2,0,0
3537,Exod 32:33,4,4,2,0
3538,Jer 14:14,2,2,0,0
3539,Num 11:23,4,2,2,0
3540,Num 12:14,2,2,0,0
3541,Sir 35:21,2,2,2,0
3542,Matt 11:18,2,2,2,0
3543,Lev 11:9,2,0,0,0
3544,1Chr 17:13,7,0,0,0
3545,Acts 5:7,14,0,0,0
3546,Judg 18:8,4,0,0,0
3547,Num 22:19,1,0,0,0
3548,Deut 13:16,2,0,0,0
3549,Eph 3:4,2,2,2,0
3550,Rom 12:9,1,0,0,0
3551,Mic 5:15,1,0,0,0
3552,Exod 9:18,2,1,1,1
3553,John 8:3,10,0,0,0
3554,Sir 29:19,4,0,0,0
3555,1Macc 11:7,4,0,0,0
3556,2Chr 34:7,4,0,0,0
3557,2Sam 17:20,4,0,0,0
3558,1Macc 10:24,5,0,0,0
3559,Deut 31:7,1,1,0,0
3560,Deut 31:23,1,1,1,0
3561,Deut 11:27,3,0,0,0
3562,2Chr 33:10,1,0,0,0
3563,1Macc 11:31,3,0,0,0
3564,Matt 5:37,4,4,4,1
3565,Ps 55:3,3,0,0,0
3566,Matt 12:18,1,1,1,1
3567,1Kgs 11:34,1,1,0,0
3568,Isa 41:8,1,1,0,0
3569,Isa 44:1,1,1,0,0
3570,Isa 44:2,1,1,0,0
3571,Matt 12:21,1,1,0,0
3572,Matt 12:19,1,1,0,0
3573,Matt 20:10,2,0,0,0
3574,Josh 22:5,1,1,0,0
3575,Isa 22:3,5,0,0,0
3576,John 7:11,1,1,1,0
3577,Matt 22:8,4,0,0,0
3578,Ps 118:138,1,0,0,0
3579,2Chr 20:1,6,0,0,0
3580,Ezek 40:3,4,0,0,0
3581,2Kgs 10:30,1,0,0,0
3582,Dan 8:8,2,0,0,0
3583,1Sam 22:17,11,0,0,0
3584,2Sam 11:12,1,0,0,0
3585,1Thess 4:11,2,2,2,0
3586,Acts 24:10,5,0,0,0
3587,Ps 40:5,26,0,0,0
3588,Judg 3:28,3,1,0,0
3589,2Kgs 1:5,2,2,2,0
3590,Mark 6:45,3,0,0,0
3591,Gen 8:17,4,3,1,0
3592,Isa 50:8,1,1,1,0
3593,Luke 19:7,3,1,0,0
3594,Eccl 10:4,1,0,0,0
3595,Gen 31:17,10,0,0,0
3596,Ezek 30:15,2,0,0,0
3597,2Tim 3:10,6,6,6,0
3598,Isa 10:15,2,0,0,0
3599,Gen 37:36,2,2,2,0
3600,Ps 9:14,1,0,0,0
3601,1Macc 8:12,2,1,1,0
3602,Gen 34:5,2,0,0,0
3603,Luke 10:36,3,1,1,0
3604,1Sam 17:48,1,0,0,0
3605,Matt 21:5,1,1,1,0
3606,Eccl 4:15,3,0,0,0
3607,1Thess 5:11,1,0,0,0
3608,Ps 70:18,9,0,0,0
3609,Sir 2:9,1,0,0,0
3610,2Sam 5:6,3,0,0,0
3611,Deut 2:2,2,0,0,0
3612,Deut 2:17,2,0,0,0
3613,2Sam 14:27,1,0,0,0
3614,Neh 4:3,1,0,0,0
3615,Num 23:16,2,2,1,0
3616,Exod 2:11,2,0,0,0
3617,Jer 21:13,1,0,0,0
3618,Acts 7:40,8,0,0,0
3619,Matt 8:14,1,0,0,0
3620,Judg 14:19,1,0,0,0
3621,Rom 9:20,1,0,0,0
3622,Isa 57:15,5,0,0,0
3623,2Kgs 13:2,2,2,2,0
3624,Dan 13:63,3,0,0,0
3625,Sus 1:63,3,0,0,0
3626,Sir 36:19,2,0,0,0
3627,Heb 4:6,2,0,0,0
3628,Job 17:9,1,0,0,0
3629,Isa 63:17,7,0,0,0
3630,Exod 39:6,2,0,0,0
3631,2Chr 30:21,1,1,0,0
3632,Ezra 1:5,1,1,1,0
3633,1Cor 11:16,9,1,1,0
3634,Neh 9:25,1,0,0,0
3635,1Chr 9:34,2,2,2,0
3636,Acts 21:11,2,0,0,0
3637,Jer 46:17,4,0,0,0
3638,Ps 89:24,1,0,0,0
3639,Num 31:50,2,0,0,0
3640,Deut 21:1,1,0,0,0
3641,Exod 13:3,4,0,0,0
3642,Acts 10:29,3,0,0,0
3643,2Sam 7:23,2,0,0,0
3644,Ps 121:7,1,1,1,0
3645,Dan 3:96,2,0,0,0
3646,Matt 20:3,9,1,1,1
3647,Acts 20:1,2,0,0,0
3648,Deut 22:24,1,0,0,0
3649,2Thess 2:15,2,0,0,0
3650,Isa 38:17,1,1,1,0
3651,2Sam 2:18,1,0,0,0
3652,1Macc 13:44,1,0,0,0
3653,1Sam 14:14,4,0,0,0
3654,Acts 21:14,1,0,0,0
3655,Deut 9:21,6,0,0,0
3656,Mark 2:2,5,2,2,0
3657,Judg 3:22,1,1,1,0
3658,Ezek 47:7,3,0,0,0
3659,Ps 9:8,1,0,0,0
3660,Matt 10:8,1,1,1,0
3661,Isa 41:7,5,0,0,0
3662,Jer 34:17,1,0,0,0
3663,Rom 5:13,5,0,0,0
3664,Judg 10:5,6,2,2,0
3665,Mark 4:26,6,6,5,0
3666,Acts 23:21,1,1,1,0
3667,Deut 9:7,3,0,0,0
3668,Heb 12:20,1,0,0,0
3669,Gen 42:16,1,0,0,0
3670,1Cor 7:22,1,0,0,0
3671,Dan 10:7,2,0,0,0
3672,1Kgs 11:13,10,0,0,0
3673,Jer 28:14,1,1,1,0
3674,Sir 33:30,9,0,0,0
3675,2Kgs 2:10,1,0,0,0
3676,Bar 6:41,4,0,0,0
3677,1Chr 27:26,4,0,0,0
3678,2Sam 19:20,2,0,0,0
3679,Lev 22:2,4,4,4,0
3680,Ps 77:6,2,0,0,0
3681,1Sam 9:5,8,0,0,0
3682,Mark 1:11,2,1,1,0
3683,Luke 5:7,1,1,1,0
3684,Phil 1:26,2,0,0,0
3685,1Kgs 13:33,2,0,0,0
3686,Lev 16:17,4,0,0,0
3687,Luke 11:15,3,0,0,0
3688,Jonah 1:5,10,1,1,1
3689,2Kgs 18:21,2,2,0,0
3690,2Sam 22:31,2,2,0,0
3691,Isa 36:6,3,3,0,0
3692,Isa 49:23,2,0,0,0
3693,Nah 1:7,2,2,2,0
3694,Prov 30:5,2,2,0,0
3695,Ps 17:31,2,2,0,0
3696,Isa 23:1,1,0,0,0
3697,Luke 22:58,4,0,0,0
3698,Num 16:49,2,0,0,0
3699,1Sam 12:9,1,0,0,0
3700,Acts 17:15,1,1,1,0
3701,Sir 1:33,1,0,0,0
3702,Sir 28:20,1,1,1,0
3703,2Cor 9:7,2,2,2,1
